ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
global:gText_CantSwitchWithAlly,gText_CantSwitchWithAlly,PARTY_MENU,src/party_menu.c,5810,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_CantSwitchWithAlly);",active_reference
global:gText_PkmnHasNoEnergy,gText_PkmnHasNoEnergy,PARTY_MENU,src/party_menu.c,5816,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_PkmnHasNoEnergy);",active_reference
global:gText_PkmnAlreadyInBattle,gText_PkmnAlreadyInBattle,PARTY_MENU,src/party_menu.c,5824,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_PkmnAlreadyInBattle);",active_reference
global:gText_EggCantBattle,gText_EggCantBattle,PARTY_MENU,src/party_menu.c,5830,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_EggCantBattle);",active_reference
global:gText_PkmnAlreadySelected,gText_PkmnAlreadySelected,PARTY_MENU,src/party_menu.c,5836,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_PkmnAlreadySelected);",active_reference
global:gText_PkmnCantSwitchOut,gText_PkmnCantSwitchOut,PARTY_MENU,src/party_menu.c,5848,TrySwitchInPokemon,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_PkmnCantSwitchOut);",active_reference
global:gText_TakeOutItemsFromPC,gText_TakeOutItemsFromPC,PC_STORAGE,src/player_pc.c,186,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_WITHDRAW] = gText_TakeOutItemsFromPC,",active_reference
global:gText_StoreItemsInPC,gText_StoreItemsInPC,PC_STORAGE,src/player_pc.c,187,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_DEPOSIT]  = gText_StoreItemsInPC,",active_reference
global:gText_ThrowAwayItemsInPC,gText_ThrowAwayItemsInPC,PC_STORAGE,src/player_pc.c,188,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TOSS]     = gText_ThrowAwayItemsInPC,",active_reference
global:gText_GoBackPrevMenu,gText_GoBackPrevMenu,PC_STORAGE,src/player_pc.c,189,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_EXIT]     = gText_GoBackPrevMenu,",active_reference
global:gText_ItemStorage,gText_ItemStorage,PC_STORAGE,src/player_pc.c,194,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_ITEMSTORAGE] = { gText_ItemStorage, {PlayerPC_ItemStorage} },",active_reference
global:gText_Mailbox,gText_Mailbox,PC_STORAGE,src/player_pc.c,195,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_MAILBOX]     = { gText_Mailbox,     {PlayerPC_Mailbox} },",active_reference
global:gText_Decoration,gText_Decoration,PC_STORAGE,src/player_pc.c,196,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_DECORATION]  = { gText_Decoration,  {PlayerPC_Decoration} },",active_reference
global:gText_TurnOff,gText_TurnOff,PC_STORAGE,src/player_pc.c,197,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TURNOFF]     = { gText_TurnOff,     {PlayerPC_TurnOff} }",active_reference
global:gText_WithdrawItem,gText_WithdrawItem,PC_STORAGE,src/player_pc.c,219,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_WITHDRAW] = { gText_WithdrawItem, {ItemStorage_Withdraw} },",active_reference
global:gText_DepositItem,gText_DepositItem,PC_STORAGE,src/player_pc.c,220,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_DEPOSIT]  = { gText_DepositItem,  {ItemStorage_Deposit} },",active_reference
global:gText_TossItem,gText_TossItem,PC_STORAGE,src/player_pc.c,221,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_TOSS]     = { gText_TossItem,     {ItemStorage_Toss} },",active_reference
global:gText_Cancel,gText_Cancel,PC_STORAGE,src/player_pc.c,222,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MENU_EXIT]     = { gText_Cancel,       {ItemStorage_Exit} }",active_reference
global:gText_Read,gText_Read,PC_STORAGE,src/player_pc.c,233,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"{ gText_Read,      {Mailbox_DoMailRead} },",active_reference
global:gText_MoveToBag,gText_MoveToBag,PC_STORAGE,src/player_pc.c,234,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"{ gText_MoveToBag, {Mailbox_MoveToBag} },",active_reference
global:gText_Give2,gText_Give2,PC_STORAGE,src/player_pc.c,235,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"{ gText_Give2,     {Mailbox_Give} },",active_reference
global:gText_Cancel2,gText_Cancel2,PC_STORAGE,src/player_pc.c,236,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"{ gText_Cancel2,   {Mailbox_Cancel} }",active_reference
global:gText_WhatWouldYouLike,gText_WhatWouldYouLike,PC_STORAGE,src/player_pc.c,377,BedroomPC,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(CreateTask(TaskDummy, 0), gText_WhatWouldYouLike, InitPlayerPCMenu);",active_reference
global:gText_WhatWouldYouLike,gText_WhatWouldYouLike,PC_STORAGE,src/player_pc.c,384,PlayerPC,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(CreateTask(TaskDummy, 0), gText_WhatWouldYouLike, InitPlayerPCMenu);",active_reference
global:gText_WhatWouldYouLike,gText_WhatWouldYouLike,PC_STORAGE,src/player_pc.c,448,ReshowPlayerPC,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(var, gText_WhatWouldYouLike, InitPlayerPCMenu);",active_reference
global:gText_NoMailHere,gText_NoMailHere,PC_STORAGE,src/player_pc.c,464,PlayerPC_Mailbox,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_NoMailHere, ReshowPlayerPC);",active_reference
global:gText_NoMailHere,gText_NoMailHere,PC_STORAGE,src/player_pc.c,482,PlayerPC_Mailbox,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_NoMailHere, ReshowPlayerPC);",active_reference
global:gText_NoItems,gText_NoItems,PC_STORAGE,src/player_pc.c,604,ItemStorage_Withdraw,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_NoItems, PlayerPC_ItemStorage);",active_reference
global:gText_NoItems,gText_NoItems,PC_STORAGE,src/player_pc.c,622,ItemStorage_Toss,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_NoItems, PlayerPC_ItemStorage);",active_reference
global:gText_Mailbox,gText_Mailbox,PC_STORAGE,src/player_pc.c,699,Mailbox_DrawMailboxMenu,direct_text_printer,FONT_NORMAL,center,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized(windowId, FONT_NORMAL, gText_Mailbox, GetStringCenterAlignXOffset(FONT_NORMAL, gText_Mailbox, 0x40), 1, 0, NULL);",active_reference
global:gText_Mailbox,gText_Mailbox,PC_STORAGE,src/player_pc.c,699,Mailbox_DrawMailboxMenu,direct_text_printer,FONT_NORMAL,center,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized(windowId, FONT_NORMAL, gText_Mailbox, GetStringCenterAlignXOffset(FONT_NORMAL, gText_Mailbox, 0x40), 1, 0, NULL);",active_reference
global:gText_WhatToDoWithVar1sMail,gText_WhatToDoWithVar1sMail,PC_STORAGE,src/player_pc.c,741,Mailbox_PrintWhatToDoWithPlayerMailText,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_WhatToDoWithVar1sMail);",active_reference
global:gText_MessageWillBeLost,gText_MessageWillBeLost,PC_STORAGE,src/player_pc.c,829,Mailbox_MoveToBag,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_MessageWillBeLost, Mailbox_AskConfirmMoveToBag);",active_reference
global:gText_BagIsFull,gText_BagIsFull,PC_STORAGE,src/player_pc.c,861,Mailbox_DoMailMoveToBag,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_BagIsFull, Mailbox_Cancel);",active_reference
global:gText_MailToBagMessageErased,gText_MailToBagMessageErased,PC_STORAGE,src/player_pc.c,865,Mailbox_DoMailMoveToBag,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_MailToBagMessageErased, Mailbox_Cancel);",active_reference
global:gText_NoPokemon,gText_NoPokemon,PC_STORAGE,src/player_pc.c,932,Mailbox_NoPokemonForMail,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"DisplayItemMessageOnField(taskId, gText_NoPokemon, Mailbox_Cancel);",active_reference
global:gText_Cancel2,gText_Cancel2,PC_STORAGE,src/player_pc.c,998,ItemStorage_RefreshListMenu,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringCopy(&sItemStorageMenu->itemNames[i][0], gText_Cancel2);",active_reference
global:gText_xVar1,gText_xVar1,PC_STORAGE,src/player_pc.c,1042,ItemStorage_PrintMenuItem,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_xVar1);",active_reference
global:gText_SelectorArrow2,gText_SelectorArrow2,PC_STORAGE,src/player_pc.c,1092,ItemStorage_DrawSwapArrow,direct_text_printer,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized4(windowId, FONT_NORMAL, 0, y, 0, 0, sSwapArrowTextColors, speed, gText_SelectorArrow2);",active_reference
global:gText_TossItem,gText_TossItem,PC_STORAGE,src/player_pc.c,1149,ItemStorage_CreateListMenu,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,text = gText_TossItem;,active_reference
global:gText_WithdrawItem,gText_WithdrawItem,PC_STORAGE,src/player_pc.c,1151,ItemStorage_CreateListMenu,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,text = gText_WithdrawItem;,active_reference
global:gText_GoBackPrevMenu,gText_GoBackPrevMenu,PC_STORAGE,src/player_pc.c,1171,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_GoBackPrevMenu;,active_reference
global:gText_WithdrawHowManyItems,gText_WithdrawHowManyItems,PC_STORAGE,src/player_pc.c,1174,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_WithdrawHowManyItems;,active_reference
global:gText_WithdrawXItems,gText_WithdrawXItems,PC_STORAGE,src/player_pc.c,1177,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_WithdrawXItems;,active_reference
global:gText_TossHowManyVar1s,gText_TossHowManyVar1s,PC_STORAGE,src/player_pc.c,1180,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_TossHowManyVar1s;,active_reference
global:gText_ThrewAwayVar2Var1s,gText_ThrewAwayVar2Var1s,PC_STORAGE,src/player_pc.c,1183,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_ThrewAwayVar2Var1s;,active_reference
global:gText_NoRoomInBag,gText_NoRoomInBag,PC_STORAGE,src/player_pc.c,1186,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_NoRoomInBag;,active_reference
global:gText_TooImportantToToss,gText_TooImportantToToss,PC_STORAGE,src/player_pc.c,1189,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_TooImportantToToss;,active_reference
global:gText_ConfirmTossItems,gText_ConfirmTossItems,PC_STORAGE,src/player_pc.c,1192,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_ConfirmTossItems;,active_reference
global:gText_MoveVar1Where,gText_MoveVar1Where,PC_STORAGE,src/player_pc.c,1195,GLOBAL,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,string = gText_MoveVar1Where;,active_reference
global:gText_xVar1,gText_xVar1,PC_STORAGE,src/player_pc.c,1347,ItemStorage_PrintItemQuantity,placeholder_expansion,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringExpandPlaceholders(gStringVar4, gText_xVar1);",active_reference
global:gText_WithdrawMonDescription,gText_WithdrawMonDescription,PC_STORAGE,src/pokemon_storage_system.c,884,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_WITHDRAW]   = {gText_WithdrawPokemon, gText_WithdrawMonDescription},",active_reference
global:gText_WithdrawPokemon,gText_WithdrawPokemon,PC_STORAGE,src/pokemon_storage_system.c,884,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_WITHDRAW]   = {gText_WithdrawPokemon, gText_WithdrawMonDescription},",active_reference
global:gText_DepositMonDescription,gText_DepositMonDescription,PC_STORAGE,src/pokemon_storage_system.c,885,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_DEPOSIT]    = {gText_DepositPokemon,  gText_DepositMonDescription},",active_reference
global:gText_DepositPokemon,gText_DepositPokemon,PC_STORAGE,src/pokemon_storage_system.c,885,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_DEPOSIT]    = {gText_DepositPokemon,  gText_DepositMonDescription},",active_reference
global:gText_MoveMonDescription,gText_MoveMonDescription,PC_STORAGE,src/pokemon_storage_system.c,886,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_MOVE_MONS]  = {gText_MovePokemon,     gText_MoveMonDescription},",active_reference
global:gText_MovePokemon,gText_MovePokemon,PC_STORAGE,src/pokemon_storage_system.c,886,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_MOVE_MONS]  = {gText_MovePokemon,     gText_MoveMonDescription},",active_reference
global:gText_MoveItems,gText_MoveItems,PC_STORAGE,src/pokemon_storage_system.c,887,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_MOVE_ITEMS] = {gText_MoveItems,       gText_MoveItemsDescription},",active_reference
global:gText_MoveItemsDescription,gText_MoveItemsDescription,PC_STORAGE,src/pokemon_storage_system.c,887,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_MOVE_ITEMS] = {gText_MoveItems,       gText_MoveItemsDescription},",active_reference
global:gText_SeeYa,gText_SeeYa,PC_STORAGE,src/pokemon_storage_system.c,888,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_EXIT]       = {gText_SeeYa,           gText_SeeYaDescription}",active_reference
global:gText_SeeYaDescription,gText_SeeYaDescription,PC_STORAGE,src/pokemon_storage_system.c,888,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[OPTION_EXIT]       = {gText_SeeYa,           gText_SeeYaDescription}",active_reference
global:gText_ExitFromBox,gText_ExitFromBox,PC_STORAGE,src/pokemon_storage_system.c,1067,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_EXIT_BOX]             = {gText_ExitFromBox,             MSG_VAR_NONE},",active_reference
global:gText_WhatDoYouWantToDo,gText_WhatDoYouWantToDo,PC_STORAGE,src/pokemon_storage_system.c,1068,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_WHAT_YOU_DO]          = {gText_WhatDoYouWantToDo,       MSG_VAR_NONE},",active_reference
global:gText_PleasePickATheme,gText_PleasePickATheme,PC_STORAGE,src/pokemon_storage_system.c,1069,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PICK_A_THEME]         = {gText_PleasePickATheme,        MSG_VAR_NONE},",active_reference
global:gText_PickTheWallpaper,gText_PickTheWallpaper,PC_STORAGE,src/pokemon_storage_system.c,1070,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PICK_A_WALLPAPER]     = {gText_PickTheWallpaper,        MSG_VAR_NONE},",active_reference
global:gText_PkmnIsSelected,gText_PkmnIsSelected,PC_STORAGE,src/pokemon_storage_system.c,1071,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_IS_SELECTED]          = {gText_PkmnIsSelected,          MSG_VAR_MON_NAME_1},",active_reference
global:gText_JumpToWhichBox,gText_JumpToWhichBox,PC_STORAGE,src/pokemon_storage_system.c,1072,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_JUMP_TO_WHICH_BOX]    = {gText_JumpToWhichBox,          MSG_VAR_NONE},",active_reference
global:gText_DepositInWhichBox,gText_DepositInWhichBox,PC_STORAGE,src/pokemon_storage_system.c,1073,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_DEPOSIT_IN_WHICH_BOX] = {gText_DepositInWhichBox,       MSG_VAR_NONE},",active_reference
global:gText_PkmnWasDeposited,gText_PkmnWasDeposited,PC_STORAGE,src/pokemon_storage_system.c,1074,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_WAS_DEPOSITED]        = {gText_PkmnWasDeposited,        MSG_VAR_MON_NAME_1},",active_reference
global:gText_BoxIsFull2,gText_BoxIsFull2,PC_STORAGE,src/pokemon_storage_system.c,1075,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_BOX_IS_FULL]          = {gText_BoxIsFull2,              MSG_VAR_NONE},",active_reference
global:gText_ReleaseThisPokemon,gText_ReleaseThisPokemon,PC_STORAGE,src/pokemon_storage_system.c,1076,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_RELEASE_POKE]         = {gText_ReleaseThisPokemon,      MSG_VAR_NONE},",active_reference
global:gText_PkmnWasReleased,gText_PkmnWasReleased,PC_STORAGE,src/pokemon_storage_system.c,1077,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_WAS_RELEASED]         = {gText_PkmnWasReleased,         MSG_VAR_RELEASE_MON_1},",active_reference
global:gText_ByeByePkmn,gText_ByeByePkmn,PC_STORAGE,src/pokemon_storage_system.c,1078,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_BYE_BYE]              = {gText_ByeByePkmn,              MSG_VAR_RELEASE_MON_3},",active_reference
global:gText_MarkYourPkmn,gText_MarkYourPkmn,PC_STORAGE,src/pokemon_storage_system.c,1079,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_MARK_POKE]            = {gText_MarkYourPkmn,            MSG_VAR_NONE},",active_reference
global:gText_ThatsYourLastPkmn,gText_ThatsYourLastPkmn,PC_STORAGE,src/pokemon_storage_system.c,1080,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_LAST_POKE]            = {gText_ThatsYourLastPkmn,       MSG_VAR_NONE},",active_reference
global:gText_YourPartysFull,gText_YourPartysFull,PC_STORAGE,src/pokemon_storage_system.c,1081,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PARTY_FULL]           = {gText_YourPartysFull,          MSG_VAR_NONE},",active_reference
global:gText_YoureHoldingAPkmn,gText_YoureHoldingAPkmn,PC_STORAGE,src/pokemon_storage_system.c,1082,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_HOLDING_POKE]         = {gText_YoureHoldingAPkmn,       MSG_VAR_NONE},",active_reference
global:gText_WhichOneWillYouTake,gText_WhichOneWillYouTake,PC_STORAGE,src/pokemon_storage_system.c,1083,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_WHICH_ONE_WILL_TAKE]  = {gText_WhichOneWillYouTake,     MSG_VAR_NONE},",active_reference
global:gText_YouCantReleaseAnEgg,gText_YouCantReleaseAnEgg,PC_STORAGE,src/pokemon_storage_system.c,1084,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_CANT_RELEASE_EGG]     = {gText_YouCantReleaseAnEgg,     MSG_VAR_NONE},",active_reference
global:gText_ContinueBoxOperations,gText_ContinueBoxOperations,PC_STORAGE,src/pokemon_storage_system.c,1085,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_CONTINUE_BOX]         = {gText_ContinueBoxOperations,   MSG_VAR_NONE},",active_reference
global:gText_PkmnCameBack,gText_PkmnCameBack,PC_STORAGE,src/pokemon_storage_system.c,1086,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_CAME_BACK]            = {gText_PkmnCameBack,            MSG_VAR_MON_NAME_1},",active_reference
global:gText_WasItWorriedAboutYou,gText_WasItWorriedAboutYou,PC_STORAGE,src/pokemon_storage_system.c,1087,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_WORRIED]              = {gText_WasItWorriedAboutYou,    MSG_VAR_NONE},",active_reference
global:gText_FourEllipsesExclamation,gText_FourEllipsesExclamation,PC_STORAGE,src/pokemon_storage_system.c,1088,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_SURPRISE]             = {gText_FourEllipsesExclamation, MSG_VAR_NONE},",active_reference
global:gText_PleaseRemoveTheMail,gText_PleaseRemoveTheMail,PC_STORAGE,src/pokemon_storage_system.c,1089,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PLEASE_REMOVE_MAIL]   = {gText_PleaseRemoveTheMail,     MSG_VAR_NONE},",active_reference
global:gText_PkmnIsSelected,gText_PkmnIsSelected,PC_STORAGE,src/pokemon_storage_system.c,1090,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_IS_SELECTED2]         = {gText_PkmnIsSelected,          MSG_VAR_ITEM_NAME},",active_reference
global:gText_GiveToAPkmn,gText_GiveToAPkmn,PC_STORAGE,src/pokemon_storage_system.c,1091,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_GIVE_TO_MON]          = {gText_GiveToAPkmn,             MSG_VAR_NONE},",active_reference
global:gText_PlacedItemInBag,gText_PlacedItemInBag,PC_STORAGE,src/pokemon_storage_system.c,1092,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PLACED_IN_BAG]        = {gText_PlacedItemInBag,         MSG_VAR_ITEM_NAME},",active_reference
global:gText_BagIsFull2,gText_BagIsFull2,PC_STORAGE,src/pokemon_storage_system.c,1093,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_BAG_FULL]             = {gText_BagIsFull2,              MSG_VAR_NONE},",active_reference
global:gText_PutItemInBag,gText_PutItemInBag,PC_STORAGE,src/pokemon_storage_system.c,1094,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_PUT_IN_BAG]           = {gText_PutItemInBag,            MSG_VAR_NONE},",active_reference
global:gText_ItemIsNowHeld,gText_ItemIsNowHeld,PC_STORAGE,src/pokemon_storage_system.c,1095,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_ITEM_IS_HELD]         = {gText_ItemIsNowHeld,           MSG_VAR_ITEM_NAME},",active_reference
global:gText_ChangedToNewItem,gText_ChangedToNewItem,PC_STORAGE,src/pokemon_storage_system.c,1096,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_CHANGED_TO_ITEM]      = {gText_ChangedToNewItem,        MSG_VAR_ITEM_NAME},",active_reference
global:gText_MailCantBeStored,gText_MailCantBeStored,PC_STORAGE,src/pokemon_storage_system.c,1097,GLOBAL,menu_action_or_table,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"[MSG_CANT_STORE_MAIL]      = {gText_MailCantBeStored,        MSG_VAR_NONE},",active_reference
global:gText_PartyFull,gText_PartyFull,PC_STORAGE,src/pokemon_storage_system.c,1589,Task_PCMainMenu,direct_text_printer,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized2(0, FONT_NORMAL, gText_PartyFull, 0, NULL, TEXT_COLOR_DARK_GRAY, TEXT_COLOR_WHITE, TEXT_COLOR_LIGHT_GRAY);",active_reference
global:gText_JustOnePkmn,gText_JustOnePkmn,PC_STORAGE,src/pokemon_storage_system.c,1596,Task_PCMainMenu,direct_text_printer,FONT_NORMAL,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"AddTextPrinterParameterized2(0, FONT_NORMAL, gText_JustOnePkmn, 0, NULL, TEXT_COLOR_DARK_GRAY, TEXT_COLOR_WHITE, TEXT_COLOR_LIGHT_GRAY);",active_reference
global:gText_Box,gText_Box,PC_STORAGE,src/pokemon_storage_system.c,1741,ResetPokemonStorageSystem,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"u8 *dest = StringCopy(GetBoxNamePtr(boxId), gText_Box);",active_reference
local:src/pokemon_storage_system.c:sText_OutOf30,sText_OutOf30,PC_STORAGE,src/pokemon_storage_system.c,1944,ChooseBoxMenu_PrintInfo,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringAppend(numBoxMonsText, sText_OutOf30);",active_reference
global:gText_EggNickname,gText_EggNickname,PC_STORAGE,src/pokemon_storage_system.c,6930,SetDisplayMonData,symbol_reference,,left_or_dynamic,direct_line_only_pending_call_flow_mapping,"StringCopyPadded(sStorage->displayMonNameText, gText_EggNickname, CHAR_SPACE, 8);",active_reference
