ui_key,symbol,ui_area,usage_file,usage_line,function_or_scope,context_kind,font_direct,alignment_direct,window_and_position_status,source_context,usage_status
local:src/battle_message.c:sText_PkmnMadeWish,sText_PkmnMadeWish,BATTLE_SYSTEM,src/battle_message.c,684,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMADEWISH - BATTLESTRINGS_TABLE_START] = sText_PkmnMadeWish,",active_reference
local:src/battle_message.c:sText_PkmnWishCameTrue,sText_PkmnWishCameTrue,BATTLE_SYSTEM,src/battle_message.c,685,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWISHCAMETRUE - BATTLESTRINGS_TABLE_START] = sText_PkmnWishCameTrue,",active_reference
local:src/battle_message.c:sText_PkmnPlantedRoots,sText_PkmnPlantedRoots,BATTLE_SYSTEM,src/battle_message.c,686,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPLANTEDROOTS - BATTLESTRINGS_TABLE_START] = sText_PkmnPlantedRoots,",active_reference
local:src/battle_message.c:sText_PkmnAbsorbedNutrients,sText_PkmnAbsorbedNutrients,BATTLE_SYSTEM,src/battle_message.c,687,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNABSORBEDNUTRIENTS - BATTLESTRINGS_TABLE_START] = sText_PkmnAbsorbedNutrients,",active_reference
local:src/battle_message.c:sText_PkmnAnchoredItself,sText_PkmnAnchoredItself,BATTLE_SYSTEM,src/battle_message.c,688,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNANCHOREDITSELF - BATTLESTRINGS_TABLE_START] = sText_PkmnAnchoredItself,",active_reference
local:src/battle_message.c:sText_PkmnWasMadeDrowsy,sText_PkmnWasMadeDrowsy,BATTLE_SYSTEM,src/battle_message.c,689,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWASMADEDROWSY - BATTLESTRINGS_TABLE_START] = sText_PkmnWasMadeDrowsy,",active_reference
local:src/battle_message.c:sText_PkmnKnockedOff,sText_PkmnKnockedOff,BATTLE_SYSTEM,src/battle_message.c,690,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNKNOCKEDOFF - BATTLESTRINGS_TABLE_START] = sText_PkmnKnockedOff,",active_reference
local:src/battle_message.c:sText_PkmnSwappedAbilities,sText_PkmnSwappedAbilities,BATTLE_SYSTEM,src/battle_message.c,691,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSWAPPEDABILITIES - BATTLESTRINGS_TABLE_START] = sText_PkmnSwappedAbilities,",active_reference
local:src/battle_message.c:sText_PkmnSealedOpponentMove,sText_PkmnSealedOpponentMove,BATTLE_SYSTEM,src/battle_message.c,692,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSEALEDOPPONENTMOVE - BATTLESTRINGS_TABLE_START] = sText_PkmnSealedOpponentMove,",active_reference
local:src/battle_message.c:sText_PkmnCantUseMoveSealed,sText_PkmnCantUseMoveSealed,BATTLE_SYSTEM,src/battle_message.c,693,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCANTUSEMOVESEALED - BATTLESTRINGS_TABLE_START] = sText_PkmnCantUseMoveSealed,",active_reference
local:src/battle_message.c:sText_PkmnWantsGrudge,sText_PkmnWantsGrudge,BATTLE_SYSTEM,src/battle_message.c,694,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWANTSGRUDGE - BATTLESTRINGS_TABLE_START] = sText_PkmnWantsGrudge,",active_reference
local:src/battle_message.c:sText_PkmnLostPPGrudge,sText_PkmnLostPPGrudge,BATTLE_SYSTEM,src/battle_message.c,695,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNLOSTPPGRUDGE - BATTLESTRINGS_TABLE_START] = sText_PkmnLostPPGrudge,",active_reference
local:src/battle_message.c:sText_PkmnShroudedItself,sText_PkmnShroudedItself,BATTLE_SYSTEM,src/battle_message.c,696,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSHROUDEDITSELF - BATTLESTRINGS_TABLE_START] = sText_PkmnShroudedItself,",active_reference
local:src/battle_message.c:sText_PkmnMoveBounced,sText_PkmnMoveBounced,BATTLE_SYSTEM,src/battle_message.c,697,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMOVEBOUNCED - BATTLESTRINGS_TABLE_START] = sText_PkmnMoveBounced,",active_reference
local:src/battle_message.c:sText_PkmnWaitsForTarget,sText_PkmnWaitsForTarget,BATTLE_SYSTEM,src/battle_message.c,698,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNWAITSFORTARGET - BATTLESTRINGS_TABLE_START] = sText_PkmnWaitsForTarget,",active_reference
local:src/battle_message.c:sText_PkmnSnatchedMove,sText_PkmnSnatchedMove,BATTLE_SYSTEM,src/battle_message.c,699,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNSNATCHEDMOVE - BATTLESTRINGS_TABLE_START] = sText_PkmnSnatchedMove,",active_reference
local:src/battle_message.c:sText_PkmnMadeItRain,sText_PkmnMadeItRain,BATTLE_SYSTEM,src/battle_message.c,700,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNMADEITRAIN - BATTLESTRINGS_TABLE_START] = sText_PkmnMadeItRain,",active_reference
local:src/battle_message.c:sText_PkmnRaisedSpeed,sText_PkmnRaisedSpeed,BATTLE_SYSTEM,src/battle_message.c,701,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNRAISEDSPEED - BATTLESTRINGS_TABLE_START] = sText_PkmnRaisedSpeed,",active_reference
local:src/battle_message.c:sText_PkmnProtectedBy,sText_PkmnProtectedBy,BATTLE_SYSTEM,src/battle_message.c,702,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPROTECTEDBY - BATTLESTRINGS_TABLE_START] = sText_PkmnProtectedBy,",active_reference
local:src/battle_message.c:sText_PkmnPreventsUsage,sText_PkmnPreventsUsage,BATTLE_SYSTEM,src/battle_message.c,703,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSUSAGE - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsUsage,",active_reference
local:src/battle_message.c:sText_PkmnRestoredHPUsing,sText_PkmnRestoredHPUsing,BATTLE_SYSTEM,src/battle_message.c,704,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNRESTOREDHPUSING - BATTLESTRINGS_TABLE_START] = sText_PkmnRestoredHPUsing,",active_reference
local:src/battle_message.c:sText_PkmnChangedTypeWith,sText_PkmnChangedTypeWith,BATTLE_SYSTEM,src/battle_message.c,705,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCHANGEDTYPEWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnChangedTypeWith,",active_reference
local:src/battle_message.c:sText_PkmnPreventsParalysisWith,sText_PkmnPreventsParalysisWith,BATTLE_SYSTEM,src/battle_message.c,706,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSPARALYSISWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsParalysisWith,",active_reference
local:src/battle_message.c:sText_PkmnPreventsRomanceWith,sText_PkmnPreventsRomanceWith,BATTLE_SYSTEM,src/battle_message.c,707,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSROMANCEWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsRomanceWith,",active_reference
local:src/battle_message.c:sText_PkmnPreventsPoisoningWith,sText_PkmnPreventsPoisoningWith,BATTLE_SYSTEM,src/battle_message.c,708,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSPOISONINGWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsPoisoningWith,",active_reference
local:src/battle_message.c:sText_PkmnPreventsConfusionWith,sText_PkmnPreventsConfusionWith,BATTLE_SYSTEM,src/battle_message.c,709,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSCONFUSIONWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsConfusionWith,",active_reference
local:src/battle_message.c:sText_PkmnRaisedFirePowerWith,sText_PkmnRaisedFirePowerWith,BATTLE_SYSTEM,src/battle_message.c,710,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNRAISEDFIREPOWERWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnRaisedFirePowerWith,",active_reference
local:src/battle_message.c:sText_PkmnAnchorsItselfWith,sText_PkmnAnchorsItselfWith,BATTLE_SYSTEM,src/battle_message.c,711,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNANCHORSITSELFWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnAnchorsItselfWith,",active_reference
local:src/battle_message.c:sText_PkmnCutsAttackWith,sText_PkmnCutsAttackWith,BATTLE_SYSTEM,src/battle_message.c,712,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNCUTSATTACKWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnCutsAttackWith,",active_reference
local:src/battle_message.c:sText_PkmnPreventsStatLossWith,sText_PkmnPreventsStatLossWith,BATTLE_SYSTEM,src/battle_message.c,713,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNPREVENTSSTATLOSSWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnPreventsStatLossWith,",active_reference
local:src/battle_message.c:sText_PkmnHurtsWith,sText_PkmnHurtsWith,BATTLE_SYSTEM,src/battle_message.c,714,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNHURTSWITH - BATTLESTRINGS_TABLE_START] = sText_PkmnHurtsWith,",active_reference
local:src/battle_message.c:sText_PkmnTraced,sText_PkmnTraced,BATTLE_SYSTEM,src/battle_message.c,715,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PKMNTRACED - BATTLESTRINGS_TABLE_START] = sText_PkmnTraced,",active_reference
local:src/battle_message.c:sText_StatSharply,sText_StatSharply,BATTLE_SYSTEM,src/battle_message.c,716,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STATSHARPLY - BATTLESTRINGS_TABLE_START] = sText_StatSharply,",active_reference
global:gText_StatRose,gText_StatRose,BATTLE_SYSTEM,src/battle_message.c,717,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STATROSE - BATTLESTRINGS_TABLE_START] = gText_StatRose,",active_reference
local:src/battle_message.c:sText_StatHarshly,sText_StatHarshly,BATTLE_SYSTEM,src/battle_message.c,718,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STATHARSHLY - BATTLESTRINGS_TABLE_START] = sText_StatHarshly,",active_reference
local:src/battle_message.c:sText_StatFell,sText_StatFell,BATTLE_SYSTEM,src/battle_message.c,719,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STATFELL - BATTLESTRINGS_TABLE_START] = sText_StatFell,",active_reference
local:src/battle_message.c:sText_AttackersStatRose,sText_AttackersStatRose,BATTLE_SYSTEM,src/battle_message.c,720,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ATTACKERSSTATROSE - BATTLESTRINGS_TABLE_START] = sText_AttackersStatRose,",active_reference
global:gText_DefendersStatRose,gText_DefendersStatRose,BATTLE_SYSTEM,src/battle_message.c,721,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DEFENDERSSTATROSE - BATTLESTRINGS_TABLE_START] = gText_DefendersStatRose,",active_reference
local:src/battle_message.c:sText_AttackersStatFell,sText_AttackersStatFell,BATTLE_SYSTEM,src/battle_message.c,722,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ATTACKERSSTATFELL - BATTLESTRINGS_TABLE_START] = sText_AttackersStatFell,",active_reference
local:src/battle_message.c:sText_DefendersStatFell,sText_DefendersStatFell,BATTLE_SYSTEM,src/battle_message.c,723,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DEFENDERSSTATFELL - BATTLESTRINGS_TABLE_START] = sText_DefendersStatFell,",active_reference
local:src/battle_message.c:sText_CriticalHit,sText_CriticalHit,BATTLE_SYSTEM,src/battle_message.c,724,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_CRITICALHIT - BATTLESTRINGS_TABLE_START] = sText_CriticalHit,",active_reference
local:src/battle_message.c:sText_OneHitKO,sText_OneHitKO,BATTLE_SYSTEM,src/battle_message.c,725,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ONEHITKO - BATTLESTRINGS_TABLE_START] = sText_OneHitKO,",active_reference
local:src/battle_message.c:sText_123Poof,sText_123Poof,BATTLE_SYSTEM,src/battle_message.c,726,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_123POOF - BATTLESTRINGS_TABLE_START] = sText_123Poof,",active_reference
local:src/battle_message.c:sText_AndEllipsis,sText_AndEllipsis,BATTLE_SYSTEM,src/battle_message.c,727,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ANDELLIPSIS - BATTLESTRINGS_TABLE_START] = sText_AndEllipsis,",active_reference
local:src/battle_message.c:sText_NotVeryEffective,sText_NotVeryEffective,BATTLE_SYSTEM,src/battle_message.c,728,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_NOTVERYEFFECTIVE - BATTLESTRINGS_TABLE_START] = sText_NotVeryEffective,",active_reference
local:src/battle_message.c:sText_SuperEffective,sText_SuperEffective,BATTLE_SYSTEM,src/battle_message.c,729,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SUPEREFFECTIVE - BATTLESTRINGS_TABLE_START] = sText_SuperEffective,",active_reference
local:src/battle_message.c:sText_GotAwaySafely,sText_GotAwaySafely,BATTLE_SYSTEM,src/battle_message.c,730,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_GOTAWAYSAFELY - BATTLESTRINGS_TABLE_START] = sText_GotAwaySafely,",active_reference
local:src/battle_message.c:sText_WildPkmnFled,sText_WildPkmnFled,BATTLE_SYSTEM,src/battle_message.c,731,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_WILDPKMNFLED - BATTLESTRINGS_TABLE_START] = sText_WildPkmnFled,",active_reference
local:src/battle_message.c:sText_NoRunningFromTrainers,sText_NoRunningFromTrainers,BATTLE_SYSTEM,src/battle_message.c,732,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_NORUNNINGFROMTRAINERS - BATTLESTRINGS_TABLE_START] = sText_NoRunningFromTrainers,",active_reference
local:src/battle_message.c:sText_CantEscape,sText_CantEscape,BATTLE_SYSTEM,src/battle_message.c,733,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_CANTESCAPE - BATTLESTRINGS_TABLE_START] = sText_CantEscape,",active_reference
local:src/battle_message.c:sText_DontLeaveBirch,sText_DontLeaveBirch,BATTLE_SYSTEM,src/battle_message.c,734,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DONTLEAVEBIRCH - BATTLESTRINGS_TABLE_START] = sText_DontLeaveBirch,",active_reference
local:src/battle_message.c:sText_ButNothingHappened,sText_ButNothingHappened,BATTLE_SYSTEM,src/battle_message.c,735,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_BUTNOTHINGHAPPENED - BATTLESTRINGS_TABLE_START] = sText_ButNothingHappened,",active_reference
local:src/battle_message.c:sText_ButItFailed,sText_ButItFailed,BATTLE_SYSTEM,src/battle_message.c,736,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_BUTITFAILED - BATTLESTRINGS_TABLE_START] = sText_ButItFailed,",active_reference
local:src/battle_message.c:sText_ItHurtConfusion,sText_ItHurtConfusion,BATTLE_SYSTEM,src/battle_message.c,737,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITHURTCONFUSION - BATTLESTRINGS_TABLE_START] = sText_ItHurtConfusion,",active_reference
local:src/battle_message.c:sText_MirrorMoveFailed,sText_MirrorMoveFailed,BATTLE_SYSTEM,src/battle_message.c,738,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_MIRRORMOVEFAILED - BATTLESTRINGS_TABLE_START] = sText_MirrorMoveFailed,",active_reference
local:src/battle_message.c:sText_StartedToRain,sText_StartedToRain,BATTLE_SYSTEM,src/battle_message.c,739,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STARTEDTORAIN - BATTLESTRINGS_TABLE_START] = sText_StartedToRain,",active_reference
local:src/battle_message.c:sText_DownpourStarted,sText_DownpourStarted,BATTLE_SYSTEM,src/battle_message.c,740,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DOWNPOURSTARTED - BATTLESTRINGS_TABLE_START] = sText_DownpourStarted,",active_reference
local:src/battle_message.c:sText_RainContinues,sText_RainContinues,BATTLE_SYSTEM,src/battle_message.c,741,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_RAINCONTINUES - BATTLESTRINGS_TABLE_START] = sText_RainContinues,",active_reference
local:src/battle_message.c:sText_DownpourContinues,sText_DownpourContinues,BATTLE_SYSTEM,src/battle_message.c,742,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DOWNPOURCONTINUES - BATTLESTRINGS_TABLE_START] = sText_DownpourContinues,",active_reference
local:src/battle_message.c:sText_RainStopped,sText_RainStopped,BATTLE_SYSTEM,src/battle_message.c,743,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_RAINSTOPPED - BATTLESTRINGS_TABLE_START] = sText_RainStopped,",active_reference
local:src/battle_message.c:sText_SandstormBrewed,sText_SandstormBrewed,BATTLE_SYSTEM,src/battle_message.c,744,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SANDSTORMBREWED - BATTLESTRINGS_TABLE_START] = sText_SandstormBrewed,",active_reference
local:src/battle_message.c:sText_SandstormRages,sText_SandstormRages,BATTLE_SYSTEM,src/battle_message.c,745,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SANDSTORMRAGES - BATTLESTRINGS_TABLE_START] = sText_SandstormRages,",active_reference
local:src/battle_message.c:sText_SandstormSubsided,sText_SandstormSubsided,BATTLE_SYSTEM,src/battle_message.c,746,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SANDSTORMSUBSIDED - BATTLESTRINGS_TABLE_START] = sText_SandstormSubsided,",active_reference
local:src/battle_message.c:sText_SunlightGotBright,sText_SunlightGotBright,BATTLE_SYSTEM,src/battle_message.c,747,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SUNLIGHTGOTBRIGHT - BATTLESTRINGS_TABLE_START] = sText_SunlightGotBright,",active_reference
local:src/battle_message.c:sText_SunlightStrong,sText_SunlightStrong,BATTLE_SYSTEM,src/battle_message.c,748,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SUNLIGHTSTRONG - BATTLESTRINGS_TABLE_START] = sText_SunlightStrong,",active_reference
local:src/battle_message.c:sText_SunlightFaded,sText_SunlightFaded,BATTLE_SYSTEM,src/battle_message.c,749,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SUNLIGHTFADED - BATTLESTRINGS_TABLE_START] = sText_SunlightFaded,",active_reference
local:src/battle_message.c:sText_StartedHail,sText_StartedHail,BATTLE_SYSTEM,src/battle_message.c,750,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STARTEDHAIL - BATTLESTRINGS_TABLE_START] = sText_StartedHail,",active_reference
local:src/battle_message.c:sText_HailContinues,sText_HailContinues,BATTLE_SYSTEM,src/battle_message.c,751,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_HAILCONTINUES - BATTLESTRINGS_TABLE_START] = sText_HailContinues,",active_reference
local:src/battle_message.c:sText_HailStopped,sText_HailStopped,BATTLE_SYSTEM,src/battle_message.c,752,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_HAILSTOPPED - BATTLESTRINGS_TABLE_START] = sText_HailStopped,",active_reference
local:src/battle_message.c:sText_FailedToSpitUp,sText_FailedToSpitUp,BATTLE_SYSTEM,src/battle_message.c,753,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_FAILEDTOSPITUP - BATTLESTRINGS_TABLE_START] = sText_FailedToSpitUp,",active_reference
local:src/battle_message.c:sText_FailedToSwallow,sText_FailedToSwallow,BATTLE_SYSTEM,src/battle_message.c,754,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_FAILEDTOSWALLOW - BATTLESTRINGS_TABLE_START] = sText_FailedToSwallow,",active_reference
local:src/battle_message.c:sText_WindBecameHeatWave,sText_WindBecameHeatWave,BATTLE_SYSTEM,src/battle_message.c,755,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_WINDBECAMEHEATWAVE - BATTLESTRINGS_TABLE_START] = sText_WindBecameHeatWave,",active_reference
local:src/battle_message.c:sText_StatChangesGone,sText_StatChangesGone,BATTLE_SYSTEM,src/battle_message.c,756,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_STATCHANGESGONE - BATTLESTRINGS_TABLE_START] = sText_StatChangesGone,",active_reference
local:src/battle_message.c:sText_CoinsScattered,sText_CoinsScattered,BATTLE_SYSTEM,src/battle_message.c,757,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_COINSSCATTERED - BATTLESTRINGS_TABLE_START] = sText_CoinsScattered,",active_reference
local:src/battle_message.c:sText_TooWeakForSubstitute,sText_TooWeakForSubstitute,BATTLE_SYSTEM,src/battle_message.c,758,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_TOOWEAKFORSUBSTITUTE - BATTLESTRINGS_TABLE_START] = sText_TooWeakForSubstitute,",active_reference
local:src/battle_message.c:sText_SharedPain,sText_SharedPain,BATTLE_SYSTEM,src/battle_message.c,759,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_SHAREDPAIN - BATTLESTRINGS_TABLE_START] = sText_SharedPain,",active_reference
local:src/battle_message.c:sText_BellChimed,sText_BellChimed,BATTLE_SYSTEM,src/battle_message.c,760,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_BELLCHIMED - BATTLESTRINGS_TABLE_START] = sText_BellChimed,",active_reference
local:src/battle_message.c:sText_FaintInThree,sText_FaintInThree,BATTLE_SYSTEM,src/battle_message.c,761,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_FAINTINTHREE - BATTLESTRINGS_TABLE_START] = sText_FaintInThree,",active_reference
local:src/battle_message.c:sText_NoPPLeft,sText_NoPPLeft,BATTLE_SYSTEM,src/battle_message.c,762,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_NOPPLEFT - BATTLESTRINGS_TABLE_START] = sText_NoPPLeft,",active_reference
local:src/battle_message.c:sText_ButNoPPLeft,sText_ButNoPPLeft,BATTLE_SYSTEM,src/battle_message.c,763,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_BUTNOPPLEFT - BATTLESTRINGS_TABLE_START] = sText_ButNoPPLeft,",active_reference
local:src/battle_message.c:sText_PlayerUsedItem,sText_PlayerUsedItem,BATTLE_SYSTEM,src/battle_message.c,764,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_PLAYERUSEDITEM - BATTLESTRINGS_TABLE_START] = sText_PlayerUsedItem,",active_reference
local:src/battle_message.c:sText_WallyUsedItem,sText_WallyUsedItem,BATTLE_SYSTEM,src/battle_message.c,765,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_WALLYUSEDITEM - BATTLESTRINGS_TABLE_START] = sText_WallyUsedItem,",active_reference
local:src/battle_message.c:sText_TrainerBlockedBall,sText_TrainerBlockedBall,BATTLE_SYSTEM,src/battle_message.c,766,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_TRAINERBLOCKEDBALL - BATTLESTRINGS_TABLE_START] = sText_TrainerBlockedBall,",active_reference
local:src/battle_message.c:sText_DontBeAThief,sText_DontBeAThief,BATTLE_SYSTEM,src/battle_message.c,767,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_DONTBEATHIEF - BATTLESTRINGS_TABLE_START] = sText_DontBeAThief,",active_reference
local:src/battle_message.c:sText_ItDodgedBall,sText_ItDodgedBall,BATTLE_SYSTEM,src/battle_message.c,768,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_ITDODGEDBALL - BATTLESTRINGS_TABLE_START] = sText_ItDodgedBall,",active_reference
local:src/battle_message.c:sText_YouMissedPkmn,sText_YouMissedPkmn,BATTLE_SYSTEM,src/battle_message.c,769,gBattleStringsTable,pointer_table_entry,,left_or_dynamic,pending_call_flow_mapping,"[STRINGID_YOUMISSEDPKMN - BATTLESTRINGS_TABLE_START] = sText_YouMissedPkmn,",active_reference
