id,raw_category,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,source_file,source_line,source_label,group7_scope_decision,destination_group,corrected_group7_decision,correction_reason,exact_raw,reconcile_decision,reconcile_reason,english_raw,thai,translation_status
dlg_4da076286ddf518d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_OutsideWest/scripts.inc,310,BattleFrontier_OutsideWest_Text_ThisIsBattleTower,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,This is the BATTLE TOWER.\pTRAINERS bring their best-raised\nPOKéMON for elimination-style matches.$,NEEDS_TRANSLATION,exact current target remains untranslated,This is the BATTLE TOWER.\pTRAINERS bring their best-raised\nPOKéMON for elimination-style matches.$,นี่คือแบทเทิลทาวเวอร์.\pเทรนเนอร์จะนำโปเกมอนที่ฝึกมา\nอย่างดีที่สุดมาประลองแบบคัดออก.$,TRANSLATED
dlg_d98b1e31cb8456a5,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,330,BattleFrontier_ReceptionGate_Text_ScottGreatToSeeYouHere,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"SCOTT: It's great to see you here,\nit really is!\pI hope you'll take your time and\nexplore everywhere.\pNaturally, I hope you'll also experience\nthe pure essence of battling.\pI also have my quarters here, so feel\nfree to visit if you have time.$",NEEDS_TRANSLATION,exact current target remains untranslated,"SCOTT: It's great to see you here,\nit really is!\pI hope you'll take your time and\nexplore everywhere.\pNaturally, I hope you'll also experience\nthe pure essence of battling.\pI also have my quarters here, so feel\nfree to visit if you have time.$",สก็อตต์: ดีใจจริง ๆ ที่ได้เจอเธอที่นี่\nจริง ๆ นะ!\pหวังว่าเธอจะค่อย ๆ ใช้เวลา\nสำรวจให้ทั่วเลย.\pแน่นอน ฉันก็หวังให้เธอได้สัมผัส\nแก่นแท้ของการต่อสู้ด้วย.\pฉันมีห้องพักอยู่ที่นี่เหมือนกัน ถ้ามี\nเวลาก็แวะมาได้เลย.$,TRANSLATED
dlg_d1195938324209f2,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,340,BattleFrontier_ReceptionGate_Text_YourGuideToFacilities,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the various facilities\nhere in the BATTLE FRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated,I'm your guide to the various facilities\nhere in the BATTLE FRONTIER.$,ฉันคือไกด์แนะนำสถานที่ต่าง ๆ\nภายในแบทเทิลฟรอนเทียร์.$,TRANSLATED
dlg_d6f4531bf053eeff,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,344,BattleFrontier_ReceptionGate_Text_LearnAboutWhich2,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Which would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated,Which would you like to learn about?$,อยากรู้เรื่องไหน?$,TRANSLATED
dlg_659bd3057c46577a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,347,BattleFrontier_ReceptionGate_Text_BattleTowerInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"It is the gigantic tower considered\nto be the BATTLE FRONTIER's symbol.\pThere are four kinds of BATTLE ROOMS\nin the tower for SINGLE, DOUBLE, MULTI,\land LINK MULTI BATTLES.$",NEEDS_TRANSLATION,exact current target remains untranslated,"It is the gigantic tower considered\nto be the BATTLE FRONTIER's symbol.\pThere are four kinds of BATTLE ROOMS\nin the tower for SINGLE, DOUBLE, MULTI,\land LINK MULTI BATTLES.$",หอคอยขนาดยักษ์ที่ถือเป็น\nสัญลักษณ์ของแบทเทิลฟรอนเทียร์.\pภายในมีแบทเทิลรูม 4 แบบ\nสำหรับซิงเกิล ดับเบิล มัลติ\lและลิงก์มัลติแบทเทิล.$,TRANSLATED
dlg_2e357658a02fd381,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,354,BattleFrontier_ReceptionGate_Text_BattleDomeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE DOME is the large building\nshaped like a huge egg.\pEvents named Battle Tourneys are held\nin this facility.\pThe Battle Tourneys are offered in\ntwo courses--for SINGLE and DOUBLE\lBATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE DOME is the large building\nshaped like a huge egg.\pEvents named Battle Tourneys are held\nin this facility.\pThe Battle Tourneys are offered in\ntwo courses--for SINGLE and DOUBLE\lBATTLES.$,แบทเทิลโดมคืออาคารขนาดใหญ่\nรูปทรงเหมือนไข่ยักษ์.\pที่นี่จัดการแข่งขัน\nที่เรียกว่าแบทเทิลทัวร์นีย์.\pแบทเทิลทัวร์นีย์มี\n2 คอร์ส คือซิงเกิลและดับเบิล\lแบทเทิล.$,TRANSLATED
dlg_93587a300e621447,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,363,BattleFrontier_ReceptionGate_Text_BattlePalaceInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PALACE is the red building\non the right of the BATTLE FRONTIER.\pThere are two kinds of BATTLE HALLS\nfor SINGLE and DOUBLE BATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE PALACE is the red building\non the right of the BATTLE FRONTIER.\pThere are two kinds of BATTLE HALLS\nfor SINGLE and DOUBLE BATTLES.$,แบทเทิลพาเลซคืออาคารสีแดง\nทางขวาของแบทเทิลฟรอนเทียร์.\pมีแบทเทิลฮอลล์ 2 แบบ\nสำหรับซิงเกิลและดับเบิลแบทเทิล.$,TRANSLATED
dlg_72dd8c365e94912e,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,369,BattleFrontier_ReceptionGate_Text_BattleArenaInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE ARENA is the dojo-like\nbuilding at the center-right of\lthe BATTLE FRONTIER.\pAn event called the Set KO Tourney\ntakes place at the BATTLE ARENA.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE ARENA is the dojo-like\nbuilding at the center-right of\lthe BATTLE FRONTIER.\pAn event called the Set KO Tourney\ntakes place at the BATTLE ARENA.$,แบทเทิลอารีนาคืออาคารคล้ายโดโจ\nอยู่บริเวณกลางค่อนไปทางขวา\lของแบทเทิลฟรอนเทียร์.\pที่นี่จัดการแข่งขันที่เรียกว่า\nเซ็ต KO ทัวร์นีย์.$,TRANSLATED
dlg_3f4a2b047e90a1be,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,376,BattleFrontier_ReceptionGate_Text_BattleFactoryInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE FACTORY is the large\nbuilding that is the closest to us.\pAn event called the Battle Swap\nis conducted there.\pThe Battle Swap event is offered in\ntwo courses for SINGLE and DOUBLE\lBATTLES.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE FACTORY is the large\nbuilding that is the closest to us.\pAn event called the Battle Swap\nis conducted there.\pThe Battle Swap event is offered in\ntwo courses for SINGLE and DOUBLE\lBATTLES.$,แบทเทิลแฟกทอรีคืออาคารขนาดใหญ่\nที่อยู่ใกล้เราที่สุด.\pที่นี่จัดการแข่งขันที่เรียกว่า\nแบทเทิลสวอป.\pแบทเทิลสวอปมี\n2 คอร์ส คือซิงเกิลและดับเบิล\lแบทเทิล.$,TRANSLATED
dlg_f92edb75fcf8481d,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,385,BattleFrontier_ReceptionGate_Text_BattlePikeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PIKE is the building shaped\nlike a POKéMON at the center-left of\lthe BATTLE FRONTIER.\pAn event called the Battle Choice\nis conducted there.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE PIKE is the building shaped\nlike a POKéMON at the center-left of\lthe BATTLE FRONTIER.\pAn event called the Battle Choice\nis conducted there.$,แบทเทิลไพค์คืออาคารที่มีรูปทรง\nเหมือนโปเกมอน อยู่บริเวณกลางค่อนไปซ้าย\lของแบทเทิลฟรอนเทียร์.\pที่นี่จัดการแข่งขันที่เรียกว่า\nแบทเทิลชอยซ์.$,TRANSLATED
dlg_056f17bc5ab9f810,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,392,BattleFrontier_ReceptionGate_Text_BattlePyramidInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The BATTLE PYRAMID is the enormous\npyramid.\pAn event called the Battle Quest\nis conducted there.$,NEEDS_TRANSLATION,exact current target remains untranslated,The BATTLE PYRAMID is the enormous\npyramid.\pAn event called the Battle Quest\nis conducted there.$,แบทเทิลพีระมิดคือ\nพีระมิดขนาดมหึมา.\pที่นี่จัดการแข่งขันที่เรียกว่า\nแบทเทิลเควสต์.$,TRANSLATED
dlg_0639e1a6c95f5a64,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,398,BattleFrontier_ReceptionGate_Text_RankingHallInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The RANKING HALL is located near\nthe BATTLE TOWER.\pThere, you may see the most fantastic\nrecords left by the TRAINERS that\ltook on the many challenges of\lthe BATTLE FRONTIER.$",NEEDS_TRANSLATION,exact current target remains untranslated,"The RANKING HALL is located near\nthe BATTLE TOWER.\pThere, you may see the most fantastic\nrecords left by the TRAINERS that\ltook on the many challenges of\lthe BATTLE FRONTIER.$",แรงกิงฮอลล์อยู่ใกล้\nแบทเทิลทาวเวอร์.\pที่นั่นคุณจะได้เห็นสถิติสุดยอด\nของเหล่าเทรนเนอร์ที่เคย\lท้าประลองมากมายใน\lแบทเทิลฟรอนเทียร์.$,TRANSLATED
dlg_e08ce0a5d4c66b01,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,406,BattleFrontier_ReceptionGate_Text_ExchangeCornerInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,The EXCHANGE SERVICE CORNER is near\nthe BATTLE TOWER.\pThe Battle Points you have earned in\nthe BATTLE FRONTIER may be exchanged\lfor fabulous prizes there.$,NEEDS_TRANSLATION,exact current target remains untranslated,The EXCHANGE SERVICE CORNER is near\nthe BATTLE TOWER.\pThe Battle Points you have earned in\nthe BATTLE FRONTIER may be exchanged\lfor fabulous prizes there.$,เอ็กซ์เชนจ์เซอร์วิสคอร์เนอร์อยู่ใกล้\nแบทเทิลทาวเวอร์.\pแบทเทิลพอยต์ที่คุณได้รับจาก\nแบทเทิลฟรอนเทียร์สามารถนำไปแลก\lของรางวัลชั้นเยี่ยมที่นั่นได้.$,TRANSLATED
dlg_f0affdab9b2d104b,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,413,BattleFrontier_ReceptionGate_Text_YourGuideToRules,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the basic rules that\nare common to all the challenges\loffered by the facilities in the BATTLE\lFRONTIER.$,NEEDS_TRANSLATION,exact current target remains untranslated,I'm your guide to the basic rules that\nare common to all the challenges\loffered by the facilities in the BATTLE\lFRONTIER.$,ฉันคือไกด์อธิบายกฎพื้นฐานที่\nใช้ร่วมกันในการท้าประลองต่าง ๆ\lของสถานที่ในแบทเทิล\lฟรอนเทียร์.$,TRANSLATED
dlg_7b5dbc1b008e6ce3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,419,BattleFrontier_ReceptionGate_Text_LearnAboutWhat,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,What would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated,What would you like to learn about?$,อยากรู้เรื่องอะไร?$,TRANSLATED
dlg_288a0447a700f6fa,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,422,BattleFrontier_ReceptionGate_Text_LevelModeInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,All the challenges at the BATTLE\nFRONTIER's facilities come in\ltwo courses--Level 50 and Open Level.$,NEEDS_TRANSLATION,exact current target remains untranslated,All the challenges at the BATTLE\nFRONTIER's facilities come in\ltwo courses--Level 50 and Open Level.$,การท้าประลองทั้งหมดในสถานที่\nของแบทเทิลฟรอนเทียร์มี\l2 คอร์ส คือเลเวล 50 และโอเพนเลเวล.$,TRANSLATED
dlg_48e2210cb73f31e1,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,427,BattleFrontier_ReceptionGate_Text_Level50Info,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The Level 50 course is open to POKéMON\nup to and including Level 50.\pPlease keep in mind, however, that\nno TRAINER you face will have any\lPOKéMON below Level 50.\pThis course is the entry level for\nbattles at the BATTLE FRONTIER.\pTo begin, we hope you will challenge\nthis course.$",NEEDS_TRANSLATION,exact current target remains untranslated,"The Level 50 course is open to POKéMON\nup to and including Level 50.\pPlease keep in mind, however, that\nno TRAINER you face will have any\lPOKéMON below Level 50.\pThis course is the entry level for\nbattles at the BATTLE FRONTIER.\pTo begin, we hope you will challenge\nthis course.$",คอร์สเลเวล 50 เปิดให้โปเกมอน\nที่มีเลเวลไม่เกิน 50 เข้าร่วม.\pแต่โปรดจำไว้ว่าเทรนเนอร์\nคู่ต่อสู้จะไม่มีโปเกมอน\lที่ต่ำกว่าเลเวล 50.\pคอร์สนี้เป็นระดับเริ่มต้นสำหรับ\nการต่อสู้ในแบทเทิลฟรอนเทียร์.\pเราแนะนำให้เริ่มท้าประลอง\nจากคอร์สนี้.$,TRANSLATED
dlg_b907d1eea0bc78ac,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,438,BattleFrontier_ReceptionGate_Text_OpenLevelInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"The Open Level course places no limit\non the levels of POKéMON entering\lchallenges.\pThe levels of your opponents will\nbe adjusted to match the levels of\lyour POKéMON.\pHowever, no TRAINER you face will\nhave any POKéMON below Level 60.$",NEEDS_TRANSLATION,exact current target remains untranslated,"The Open Level course places no limit\non the levels of POKéMON entering\lchallenges.\pThe levels of your opponents will\nbe adjusted to match the levels of\lyour POKéMON.\pHowever, no TRAINER you face will\nhave any POKéMON below Level 60.$",คอร์สโอเพนเลเวลไม่จำกัด\nเลเวลของโปเกมอนที่เข้า\lท้าประลอง.\pเลเวลของคู่ต่อสู้จะถูกปรับ\nให้ตรงกับเลเวลของ\lโปเกมอนของคุณ.\pอย่างไรก็ตาม เทรนเนอร์คู่ต่อสู้\nจะไม่มีโปเกมอนต่ำกว่าเลเวล 60.$,TRANSLATED
dlg_b7877a5f6619ca6a,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,448,BattleFrontier_ReceptionGate_Text_MonEntryInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"Virtually any kind of POKéMON may take\non the challenges at all facilities.\pEGGS and certain kinds of POKéMON,\nhowever, are not permitted.\pThe numbers of POKéMON required for\nchallenges will depend on the facility.\pAt all facilities, however, two or more\nof the same kind of POKéMON are not\lpermitted.$",NEEDS_TRANSLATION,exact current target remains untranslated,"Virtually any kind of POKéMON may take\non the challenges at all facilities.\pEGGS and certain kinds of POKéMON,\nhowever, are not permitted.\pThe numbers of POKéMON required for\nchallenges will depend on the facility.\pAt all facilities, however, two or more\nof the same kind of POKéMON are not\lpermitted.$",โปเกมอนเกือบทุกชนิดสามารถ\nเข้าท้าประลองได้ทุกสถานที่.\pแต่ไข่และโปเกมอนบางชนิด\nไม่ได้รับอนุญาต.\pจำนวนโปเกมอนที่ต้องใช้ในการ\nท้าประลองขึ้นอยู่กับแต่ละสถานที่.\pแต่ทุกสถานที่จะไม่อนุญาตให้\nใช้โปเกมอนชนิดเดียวกันตั้งแต่\l2 ตัวขึ้นไป.$,TRANSLATED
dlg_0e857ac47823d219,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,459,BattleFrontier_ReceptionGate_Text_HoldItemsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"When entering a challenge at a BATTLE\nFRONTIER facility, POKéMON may not\lbe holding the same kind of item.\pPlease make sure that all POKéMON\nentering a challenge are holding\ldifferent items.$",NEEDS_TRANSLATION,exact current target remains untranslated,"When entering a challenge at a BATTLE\nFRONTIER facility, POKéMON may not\lbe holding the same kind of item.\pPlease make sure that all POKéMON\nentering a challenge are holding\ldifferent items.$",เมื่อเข้าท้าประลองในสถานที่\nของแบทเทิลฟรอนเทียร์ โปเกมอน\lห้ามถือไอเทมชนิดเดียวกัน.\pโปรดตรวจให้แน่ใจว่าโปเกมอน\nทุกตัวที่เข้าท้าประลองถือ\lไอเทมต่างชนิดกัน.$,TRANSLATED
dlg_a088b75a39335b90,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,467,BattleFrontier_ReceptionGate_Text_YourGuideToFrontierPass,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,I'm your guide to the FRONTIER PASS.$,NEEDS_TRANSLATION,exact current target remains untranslated,I'm your guide to the FRONTIER PASS.$,ฉันคือไกด์แนะนำฟรอนเทียร์พาส.$,TRANSLATED
dlg_dbc53496e8e81be4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,470,BattleFrontier_ReceptionGate_Text_LearnAboutWhich1,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Which would you like to learn about?$,NEEDS_TRANSLATION,exact current target remains untranslated,Which would you like to learn about?$,อยากรู้เรื่องไหน?$,TRANSLATED
dlg_139ccecbb8804b56,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,473,BattleFrontier_ReceptionGate_Text_SymbolsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,"There are seven facilities at\nthe BATTLE FRONTIER.\pTRAINERS who gain recognition for\ntheir abilities may be rewarded with\lsymbols from each of the facilities.\pTo earn a symbol, TRAINERS may need\nto defeat other TRAINERS in a row,\land may need to win events repeatedly.\pIt's certainly not easy to win symbols.\nI wish you the best of luck!$",NEEDS_TRANSLATION,exact current target remains untranslated,"There are seven facilities at\nthe BATTLE FRONTIER.\pTRAINERS who gain recognition for\ntheir abilities may be rewarded with\lsymbols from each of the facilities.\pTo earn a symbol, TRAINERS may need\nto defeat other TRAINERS in a row,\land may need to win events repeatedly.\pIt's certainly not easy to win symbols.\nI wish you the best of luck!$",แบทเทิลฟรอนเทียร์มี\nสถานที่ทั้งหมด 7 แห่ง.\pเทรนเนอร์ที่ได้รับการยอมรับ\nในฝีมือ อาจได้รับ\lสัญลักษณ์จากแต่ละสถานที่.\pเพื่อรับสัญลักษณ์ เทรนเนอร์อาจต้อง\nชนะเทรนเนอร์คนอื่นต่อเนื่อง\lและอาจต้องชนะการแข่งขันหลายครั้ง.\pการได้สัญลักษณ์ไม่ใช่เรื่องง่ายเลย.\nขอให้โชคดี!$,TRANSLATED
dlg_dc6109fc19d7e4e3,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,485,BattleFrontier_ReceptionGate_Text_RecordedBattleInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,It is possible to record one battle\non your FRONTIER PASS.\pYou may record a battle you had with\na friend or friends.\pOr you may record a battle conducted\nat the BATTLE FRONTIER excluding\lmatches at the BATTLE PIKE or\lthe BATTLE PYRAMID.\pYou may choose to record your match\nat the end of a battle.$,NEEDS_TRANSLATION,exact current target remains untranslated,It is possible to record one battle\non your FRONTIER PASS.\pYou may record a battle you had with\na friend or friends.\pOr you may record a battle conducted\nat the BATTLE FRONTIER excluding\lmatches at the BATTLE PIKE or\lthe BATTLE PYRAMID.\pYou may choose to record your match\nat the end of a battle.$,สามารถบันทึกการต่อสู้ 1 ครั้ง\nไว้ในฟรอนเทียร์พาสได้.\pคุณอาจบันทึกการต่อสู้ที่เล่นกับ\nเพื่อนหนึ่งคนหรือหลายคน.\pหรือบันทึกการต่อสู้ที่เกิดขึ้น\nในแบทเทิลฟรอนเทียร์ ยกเว้น\lการแข่งขันในแบทเทิลไพค์หรือ\lแบทเทิลพีระมิด.\pเมื่อการต่อสู้จบ คุณสามารถเลือก\nบันทึกแมตช์นั้นได้.$,TRANSLATED
dlg_e28d8dde983fdac4,battle,Unclassified,battle,HOLD_FOR_SCOPE_DECISION,HOLD,,Raw inventory row; scope not explicitly approved.,data/maps/BattleFrontier_ReceptionGate/scripts.inc,497,BattleFrontier_ReceptionGate_Text_BattlePointsInfo,GROUP7_SELECTED,,GROUP7_EXPLICIT_FACILITY,Explicit Battle Frontier/Battle Tent facility source or facility-specific shared string,Battle Points are rewards given to\nTRAINERS who battled outstandingly\lat the BATTLE FRONTIER.\pYou may trade in your Battle Points\nfor prizes at the EXCHANGE SERVICE\lCORNER.$,NEEDS_TRANSLATION,exact current target remains untranslated,Battle Points are rewards given to\nTRAINERS who battled outstandingly\lat the BATTLE FRONTIER.\pYou may trade in your Battle Points\nfor prizes at the EXCHANGE SERVICE\lCORNER.$,แบทเทิลพอยต์คือรางวัลที่มอบให้\nเทรนเนอร์ที่ต่อสู้ได้ยอดเยี่ยม\lในแบทเทิลฟรอนเทียร์.\pคุณสามารถนำแบทเทิลพอยต์\nไปแลกของรางวัลที่เอ็กซ์เชนจ์เซอร์วิส\lคอร์เนอร์ได้.$,TRANSLATED
