id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_950ce4df6c0e3440,main_story,required_event,,Route119_WeatherInstitute_1F,Route119 WeatherInstitute 1F,,data/maps/Route119_WeatherInstitute_1F/scripts.inc,102,Route119_WeatherInstitute_1F_Text_WowYoureStrong,"Wow, you're really strong!\pI wish I could be a POKéMON TRAINER\nlike you!$","Wow, you're really strong!
[PAGE]
I wish I could be a POKéMON TRAINER
like you!",,untranslated,\p | \n,,,Map path or label explicitly identifies progression.
dlg_2416410fc73aece1,main_story,required_event,,Route119_WeatherInstitute_1F,Route119 WeatherInstitute 1F,,data/maps/Route119_WeatherInstitute_1F/scripts.inc,107,Route119_WeatherInstitute_1F_Text_ProfStudyingRain,"The PROFESSOR loves rain.\nThat's a fact.\pBut if it keeps raining, people will be in\ntrouble. That's another fact.\pAnd thus, the PROFESSOR is studying\nif the rain can be put to good use.$","The PROFESSOR loves rain.
That's a fact.
[PAGE]
But if it keeps raining, people will be in
trouble. That's another fact.
[PAGE]
And thus, the PROFESSOR is studying
if the rain can be put to good use.",,untranslated,\n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_ee4466480bb0622d,main_story,required_event,,Route119_WeatherInstitute_1F,Route119 WeatherInstitute 1F,,data/maps/Route119_WeatherInstitute_1F/scripts.inc,115,Route119_WeatherInstitute_1F_Text_NoticingAbnormalWeather,"On the 2nd floor of the INSTITUTE,\nwe study the weather patterns over\lthe HOENN region.\pWe've been noticing temporary and\nisolated cases of droughts and\lheavy rain lately…$","On the 2nd floor of the INSTITUTE,
we study the weather patterns over
the HOENN region.
[PAGE]
We've been noticing temporary and
isolated cases of droughts and
heavy rain lately…",,untranslated,\n | \l | \p | \n | \l,,,Map path or label explicitly identifies progression.
dlg_3d48e6447e079ccf,main_story,required_event,,Route119_WeatherInstitute_1F,Route119 WeatherInstitute 1F,,data/maps/Route119_WeatherInstitute_1F/scripts.inc,123,Route119_WeatherInstitute_1F_Text_WhatWereAquasUpTo,Hello!\nWe've been saved by your actions!\pWhat I don't understand is what on\nearth the AQUAS were up to.$,"Hello!
We've been saved by your actions!
[PAGE]
What I don't understand is what on
earth the AQUAS were up to.",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_2353cfb220650f85,main_story,required_event,,Route119_WeatherInstitute_1F,Route119 WeatherInstitute 1F,,data/maps/Route119_WeatherInstitute_1F/scripts.inc,129,Route119_WeatherInstitute_1F_Text_TakeRestInBed,There's a bed…\nLet's take a rest.$,"There's a bed…
Let's take a rest.",,untranslated,\n,,dup_00811,Map path or label explicitly identifies progression.
dlg_1c5b0e95acf54572,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,205,Route119_WeatherInstitute_2F_Text_Grunt2Intro,The INSTITUTE created a type of\nPOKéMON that has something to do with\lthe weather. We're here to take them!$,"The INSTITUTE created a type of
POKéMON that has something to do with
the weather. We're here to take them!",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_1adf8439da602ee7,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,210,Route119_WeatherInstitute_2F_Text_Grunt2Defeat,Our plan's being spoiled by a kid?$,Our plan's being spoiled by a kid?,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_1aa05a4dfce303a2,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,213,Route119_WeatherInstitute_2F_Text_Grunt2PostBattle,"If the POKéMON they made here can\ncontrol the weather freely, then we of\lTEAM AQUA definitely need it!$","If the POKéMON they made here can
control the weather freely, then we of
TEAM AQUA definitely need it!",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_9b14a4ab4ef1c286,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,218,Route119_WeatherInstitute_2F_Text_Grunt3Intro,We're TEAM AQUA!\nWe appear wherever anything rare is\lfound!$,"We're TEAM AQUA!
We appear wherever anything rare is
found!",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_1806892a0b65f677,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,223,Route119_WeatherInstitute_2F_Text_Grunt3Defeat,You got me!$,You got me!,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_368ba7cc0c0d2f3a,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,226,Route119_WeatherInstitute_2F_Text_Grunt3PostBattle,You don't have any idea what we of\nTEAM AQUA are working towards!\lYou stay out of our way!$,"You don't have any idea what we of
TEAM AQUA are working towards!
You stay out of our way!",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_770aceb05e6a4dfd,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,231,Route119_WeatherInstitute_2F_Text_Grunt5Intro,"Don't tell me you're looking for that\nweather POKéMON, too?\pThat's a no-no!\nWe were here to get it first!$","Don't tell me you're looking for that
weather POKéMON, too?
[PAGE]
That's a no-no!
We were here to get it first!",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_edefe97f1640f71b,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,237,Route119_WeatherInstitute_2F_Text_Grunt5Defeat,"Oh, will you look at my POKéMON?$","Oh, will you look at my POKéMON?",,untranslated,,,,Map path or label explicitly identifies progression.
dlg_436b93fcd5eb2447,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,240,Route119_WeatherInstitute_2F_Text_Grunt5PostBattle,"Humph, so what?\nWhat we want…\pWhat we really want isn't here…\nIhihihihi…$","Humph, so what?
What we want…
[PAGE]
What we really want isn't here…
Ihihihihi…",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_7b718f74ecd55148,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,246,Route119_WeatherInstitute_2F_Text_ShellyIntro,"Ahahahaha!\pYou're going to meddle in TEAM AQUA's\naffairs?\pYou're either absolutely fearless,\nsimply ignorant, or both!\pYou're so cute, you're disgusting!\nI'll put you down, kiddy!$","Ahahahaha!
[PAGE]
You're going to meddle in TEAM AQUA's
affairs?
[PAGE]
You're either absolutely fearless,
simply ignorant, or both!
[PAGE]
You're so cute, you're disgusting!
I'll put you down, kiddy!",,untranslated,\p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_9732a91aae146075,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,255,Route119_WeatherInstitute_2F_Text_ShellyDefeat,Ahahahaha!\nYou're disgustingly strong!$,"Ahahahaha!
You're disgustingly strong!",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_13a3152f68944488,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,259,Route119_WeatherInstitute_2F_Text_ShellyPostBattle,"It's bad enough to have TEAM MAGMA\nblunder about, but now there's you!\pWhat makes you want to sniff around\nin our business, anyway?$","It's bad enough to have TEAM MAGMA
blunder about, but now there's you!
[PAGE]
What makes you want to sniff around
in our business, anyway?",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_6bc82f96214c6653,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,265,Route119_WeatherInstitute_2F_Text_TeamMagmaJustPassedBy,We have a situation here!\pA TEAM MAGMA mob just passed\nthe WEATHER INSTITUTE.\pThey appear to be headed for\nMT. PYRE!$,"We have a situation here!
[PAGE]
A TEAM MAGMA mob just passed
the WEATHER INSTITUTE.
[PAGE]
They appear to be headed for
MT. PYRE!",,untranslated,\p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_72d579cc12f30a2d,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,272,Route119_WeatherInstitute_2F_Text_WeHaveToHurryToMtPyre,"What?!\pWe can't waste any more time here!\nWe have to hurry to MT. PYRE, too!\pAhahahaha!\nTEAM MAGMA, just you wait!$","What?!
[PAGE]
We can't waste any more time here!
We have to hurry to MT. PYRE, too!
[PAGE]
Ahahahaha!
TEAM MAGMA, just you wait!",,untranslated,\p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_15b8f87c5174f5d2,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,279,Route119_WeatherInstitute_2F_Text_ThanksPleaseTakePokemon,"Thanks!\nThanks to you, we're safe!\pIt might be an odd way of thanking you,\nbut take this POKéMON.$","Thanks!
Thanks to you, we're safe!
[PAGE]
It might be an odd way of thanking you,
but take this POKéMON.",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_90fb5c64d2d394de,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,287,Route119_WeatherInstitute_2F_Text_NoRoomForPokemon,Hm? You don't seem to have any room\nfor this POKéMON.$,"Hm? You don't seem to have any room
for this POKéMON.",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_3949d91512dde4d1,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,290,Route119_WeatherInstitute_2F_Text_PlayerReceivedCastform,{PLAYER} received CASTFORM!$,{PLAYER} received CASTFORM!,,untranslated,{PLAYER},{PLAYER},,Map path or label explicitly identifies progression.
dlg_c2d3b191e1781d66,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,293,Route119_WeatherInstitute_2F_Text_PokemonChangesWithWeather,That POKéMON changes shape according\nto the weather conditions.\pThere're plenty of them in the\nINSTITUTE--go ahead and take it.$,"That POKéMON changes shape according
to the weather conditions.
[PAGE]
There're plenty of them in the
INSTITUTE--go ahead and take it.",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_995c409b5d2bea2b,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,299,Route119_WeatherInstitute_2F_Text_ChangingWeatherRidiculous,"I've been researching rain for many\nyears, but it's ridiculous to think that\lhumans can freely change the weather.$","I've been researching rain for many
years, but it's ridiculous to think that
humans can freely change the weather.",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_ab715d2f2f9af871,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,304,Route119_WeatherInstitute_2F_Text_GroudonWeather,"I track weather patterns over\nthe HOENN region.\pPresently, a drought has been recorded\nin {STR_VAR_1}.\pCould that mean, somewhere near\n{STR_VAR_1}…$","I track weather patterns over
the HOENN region.
[PAGE]
Presently, a drought has been recorded
in {STR_VAR_1}.
[PAGE]
Could that mean, somewhere near
{STR_VAR_1}…",,untranslated,\n | \p | \n | {STR_VAR_1} | \p | \n | {STR_VAR_1},{STR_VAR_1} | {STR_VAR_1},,Map path or label explicitly identifies progression.
dlg_f9cf96f99b7eaccb,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,312,Route119_WeatherInstitute_2F_Text_KyogreWeather,"I track weather patterns over\nthe HOENN region.\pPresently, heavy rainfall has been\nrecorded over {STR_VAR_1}.\pCould that mean, somewhere near\n{STR_VAR_1}…$","I track weather patterns over
the HOENN region.
[PAGE]
Presently, heavy rainfall has been
recorded over {STR_VAR_1}.
[PAGE]
Could that mean, somewhere near
{STR_VAR_1}…",,untranslated,\n | \p | \n | {STR_VAR_1} | \p | \n | {STR_VAR_1},{STR_VAR_1} | {STR_VAR_1},,Map path or label explicitly identifies progression.
dlg_a7bb72eca9108b95,main_story,required_event,,Route119_WeatherInstitute_2F,Route119 WeatherInstitute 2F,,data/maps/Route119_WeatherInstitute_2F/scripts.inc,320,Route119_WeatherInstitute_2F_Text_NoAbnormalWeather,"Abnormal weather conditions are\nno longer being reported.\pThe occasional rainfall is a blessing,\nreally.$","Abnormal weather conditions are
no longer being reported.
[PAGE]
The occasional rainfall is a blessing,
really.",,untranslated,\n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_f6ac483f9fcecb97,main_story,required_event,,RustboroCity,RustboroCity,,data/maps/RustboroCity/scripts.inc,1043,RustboroCity_Text_GymLeaderIsntEasyWithFire,"I challenged the GYM LEADER, but…\pIt's not going to be easy winning with\nmy FIRE-type POKéMON…\pFIRE-type POKéMON don't match up\nwell against ROCK-type POKéMON…$","I challenged the GYM LEADER, but…
[PAGE]
It's not going to be easy winning with
my FIRE-type POKéMON…
[PAGE]
FIRE-type POKéMON don't match up
well against ROCK-type POKéMON…",,untranslated,\p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_0027e4000ec8fec7,main_story,required_event,,SeafloorCavern_Entrance,SeafloorCavern Entrance,,data/maps/SeafloorCavern_Entrance/scripts.inc,58,SeafloorCavern_Entrance_Text_HearMagmaNearMossdeep,"Hey!\nI remember your face!\pIf you're here, it must mean that\nyou're about to mess with us again!\pA punk like you, do you really think\nyou can take on TEAM AQUA?\pI'd say you're too early by about\na trillion years!\pYou're a perfect fit for the likes of\nTEAM MAGMA!\pSpeaking of TEAM MAGMA, I hear they\nwere spotted near MOSSDEEP.\pThat bunch of goons, they sure don't\nlook good near the sea!$","Hey!
I remember your face!
[PAGE]
If you're here, it must mean that
you're about to mess with us again!
[PAGE]
A punk like you, do you really think
you can take on TEAM AQUA?
[PAGE]
I'd say you're too early by about
a trillion years!
[PAGE]
You're a perfect fit for the likes of
TEAM MAGMA!
[PAGE]
Speaking of TEAM MAGMA, I hear they
were spotted near MOSSDEEP.
[PAGE]
That bunch of goons, they sure don't
look good near the sea!",,untranslated,\n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_712c3b885a284fc5,main_story,required_event,,SeafloorCavern_Entrance,SeafloorCavern Entrance,,data/maps/SeafloorCavern_Entrance/scripts.inc,74,SeafloorCavern_Entrance_Text_HearMagmaNearMossdeepShort,"A punk like you, do you really think\nyou can take on TEAM AQUA?\pI'd say you're too early by about\na trillion years!\pYou're a perfect fit for the likes of\nTEAM MAGMA!\pSpeaking of TEAM MAGMA, I hear they\nwere spotted near MOSSDEEP.\pThat bunch of goons, they sure don't\nlook good near the sea!$","A punk like you, do you really think
you can take on TEAM AQUA?
[PAGE]
I'd say you're too early by about
a trillion years!
[PAGE]
You're a perfect fit for the likes of
TEAM MAGMA!
[PAGE]
Speaking of TEAM MAGMA, I hear they
were spotted near MOSSDEEP.
[PAGE]
That bunch of goons, they sure don't
look good near the sea!",,untranslated,\n | \p | \n | \p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_7b5c292a947579af,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,13,SeafloorCavern_Room1_Text_Grunt1Intro,We don't need a kid around!\nGo on home already!$,"We don't need a kid around!
Go on home already!",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_2938397c43596c5a,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,17,SeafloorCavern_Room1_Text_Grunt1Defeat,I want to go home…$,I want to go home…,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_15c13b25a6b099d0,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,20,SeafloorCavern_Room1_Text_Grunt1PostBattle,I want to get a promotion so I can\nboss around the GRUNTS…$,"I want to get a promotion so I can
boss around the GRUNTS…",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_0cea0d6f566b5816,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,24,SeafloorCavern_Room1_Text_Grunt2Intro,That submarine… It's tiny inside.\nI'm sore all over!$,"That submarine… It's tiny inside.
I'm sore all over!",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_dd1e9aade29a83df,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,28,SeafloorCavern_Room1_Text_Grunt2Defeat,Losing makes me sore!$,Losing makes me sore!,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_0bbd667fcd9346c9,main_story,required_event,,SeafloorCavern_Room1,SeafloorCavern Room1,,data/maps/SeafloorCavern_Room1/scripts.inc,31,SeafloorCavern_Room1_Text_Grunt2PostBattle,"That submarine we jacked, man,\nit's brutal as a ride.\lIt's way too tight in there!$","That submarine we jacked, man,
it's brutal as a ride.
It's way too tight in there!",,untranslated,\n | \l,,,Map path or label explicitly identifies progression.
dlg_0a971403edc34cae,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,13,SeafloorCavern_Room3_Text_ShellyIntro,"Ahahahaha!\pHow did you manage to get here without\na submarine?\lWhat an impressive child!\pBut… It won't do to have you\nmeddling about here.\pAnd, I do want payback for what\nhappened at the WEATHER INSTITUTE…\pI'm going to give you a little taste\nof pain! Resign yourself to it!$","Ahahahaha!
[PAGE]
How did you manage to get here without
a submarine?
What an impressive child!
[PAGE]
But… It won't do to have you
meddling about here.
[PAGE]
And, I do want payback for what
happened at the WEATHER INSTITUTE…
[PAGE]
I'm going to give you a little taste
of pain! Resign yourself to it!",,untranslated,\p | \n | \l | \p | \n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_30f1f34d8827c832,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,25,SeafloorCavern_Room3_Text_ShellyDefeat,Ahahahaha!\pOuch!$,"Ahahahaha!
[PAGE]
Ouch!",,untranslated,\p,,,Map path or label explicitly identifies progression.
dlg_75070f450ae08c23,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,29,SeafloorCavern_Room3_Text_ShellyPostBattle,Ahahahaha!\nYou're so darn strong.\pIt's terribly disappointing that you're\nnot a TEAM AQUA member.\pYou could have enjoyed the fabulous\nworld our BOSS has promised as\lone of us…$,"Ahahahaha!
You're so darn strong.
[PAGE]
It's terribly disappointing that you're
not a TEAM AQUA member.
[PAGE]
You could have enjoyed the fabulous
world our BOSS has promised as
one of us…",,untranslated,\n | \p | \n | \p | \n | \l,,,Map path or label explicitly identifies progression.
dlg_91fe8eab7ef16f8b,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,38,SeafloorCavern_Room3_Text_Grunt5Intro,"For our dream to become real, we need\nthe power of POKéMON.\pBut meddlers like you use the power of\nPOKéMON to mess with us even at\la place like this!\pLife just doesn't work the way we\nneed it to!$","For our dream to become real, we need
the power of POKéMON.
[PAGE]
But meddlers like you use the power of
POKéMON to mess with us even at
a place like this!
[PAGE]
Life just doesn't work the way we
need it to!",,untranslated,\n | \p | \n | \l | \p | \n,,,Map path or label explicitly identifies progression.
dlg_8b62a9aa0db6b225,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,47,SeafloorCavern_Room3_Text_Grunt5Defeat,Gwah!$,Gwah!,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_88bdc5556c6e7f61,main_story,required_event,,SeafloorCavern_Room3,SeafloorCavern Room3,,data/maps/SeafloorCavern_Room3/scripts.inc,50,SeafloorCavern_Room3_Text_Grunt5PostBattle,"You know, we don't dare question\nthe motives of our leader.\pBut here you are, just some punk,\ngoing up against our BOSS.\pMaybe…\nYou must be something…$","You know, we don't dare question
the motives of our leader.
[PAGE]
But here you are, just some punk,
going up against our BOSS.
[PAGE]
Maybe…
You must be something…",,untranslated,\n | \p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_97d0e8d775af9375,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,13,SeafloorCavern_Room4_Text_Grunt3Intro,Who are you?\nWhere did you come in from?$,"Who are you?
Where did you come in from?",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_03077d6e6cf2c6bb,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,17,SeafloorCavern_Room4_Text_Grunt3Defeat,Lost it…$,Lost it…,,untranslated,,,dup_00448,Map path or label explicitly identifies progression.
dlg_fabda0bbd91c705e,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,20,SeafloorCavern_Room4_Text_Grunt3PostBattle,I can't find the way out!\pI'm not afraid. Don't get me wrong!$,"I can't find the way out!
[PAGE]
I'm not afraid. Don't get me wrong!",,untranslated,\p,,,Map path or label explicitly identifies progression.
dlg_33d37bd7be0a6245,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,24,SeafloorCavern_Room4_Text_Grunt4Intro,Who are you?\nWhere do you think you're going?$,"Who are you?
Where do you think you're going?",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_70298dbed2c21e1c,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,28,SeafloorCavern_Room4_Text_Grunt4Defeat,I failed to win!$,I failed to win!,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_11d8c08a2994f138,main_story,required_event,,SeafloorCavern_Room4,SeafloorCavern Room4,,data/maps/SeafloorCavern_Room4/scripts.inc,31,SeafloorCavern_Room4_Text_Grunt4PostBattle,My partner forgot the map in that\nsubmarine!\pHow's that for being useless?$,"My partner forgot the map in that
submarine!
[PAGE]
How's that for being useless?",,untranslated,\n | \p,,,Map path or label explicitly identifies progression.
dlg_56c225a224c38318,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,217,SeafloorCavern_Room9_Text_ArchieHoldItRightThere,ARCHIE: Hold it right there.$,ARCHIE: Hold it right there.,,untranslated,,,,Map path or label explicitly identifies progression.
dlg_e21be4ce24181c9d,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,220,SeafloorCavern_Room9_Text_ArchieSoItWasYou,"ARCHIE: Fufufu…\nSo it was you, after all.$","ARCHIE: Fufufu…
So it was you, after all.",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_672712da70f8720a,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,224,SeafloorCavern_Room9_Text_ArchieBeholdKyogre,"ARCHIE: Behold!\pSee how beautiful it is, the sleeping\nform of the ancient POKéMON KYOGRE!\pI have waited so long for this day to\ncome…$","ARCHIE: Behold!
[PAGE]
See how beautiful it is, the sleeping
form of the ancient POKéMON KYOGRE!
[PAGE]
I have waited so long for this day to
come…",,untranslated,\p | \n | \p | \n,,,Map path or label explicitly identifies progression.
dlg_904db249c77a5fb4,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,231,SeafloorCavern_Room9_Text_ArchieYouMustDisappear,"ARCHIE: It surprises me, how you've\nmanaged to chase me here.\pBut that's all over now.\pFor the realization of my dream,\nyou must disappear now!$","ARCHIE: It surprises me, how you've
managed to chase me here.
[PAGE]
But that's all over now.
[PAGE]
For the realization of my dream,
you must disappear now!",,untranslated,\n | \p | \p | \n,,,Map path or label explicitly identifies progression.
dlg_0571e092a312718b,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,238,SeafloorCavern_Room9_Text_ArchieDefeat,What?!\nI lost to a mere child like you?!$,"What?!
I lost to a mere child like you?!",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_5b8c8d67abbc38ae,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,242,SeafloorCavern_Room9_Text_ArchieWithThisRedOrb,"ARCHIE: Fufufu…\pI commend you. I must recognize that\nyou are truly gifted.\pBut!\nI have this in my possession!\pWith this RED ORB, I can make KYOGRE…$","ARCHIE: Fufufu…
[PAGE]
I commend you. I must recognize that
you are truly gifted.
[PAGE]
But!
I have this in my possession!
[PAGE]
With this RED ORB, I can make KYOGRE…",,untranslated,\p | \n | \p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_30a432ed17b0bf86,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,,data/maps/SeafloorCavern_Room9/scripts.inc,250,SeafloorCavern_Room9_Text_RedOrbShinesByItself,The RED ORB suddenly began shining\nby itself!$,"The RED ORB suddenly began shining
by itself!",,untranslated,\n,,,Map path or label explicitly identifies progression.
dlg_5e4dc15ea2604bc6,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,254,SeafloorCavern_Room9_Text_ArchieWhereDidKyogreGo,ARCHIE: What?!\pI didn't do anything.\nWhy did the RED ORB…\pWhere did KYOGRE go?$,"ARCHIE: What?!
[PAGE]
I didn't do anything.
Why did the RED ORB…
[PAGE]
Where did KYOGRE go?",,untranslated,\p | \n | \p,,,Map path or label explicitly identifies progression.
dlg_42f4426fdf01c018,main_story,required_event,,SeafloorCavern_Room9,SeafloorCavern Room9,Archie,data/maps/SeafloorCavern_Room9/scripts.inc,260,SeafloorCavern_Room9_Text_ArchieAMessageFromOutside,ARCHIE: Hm? It's a message from our\nmembers outside…$,"ARCHIE: Hm? It's a message from our
members outside…",,untranslated,\n,,,Map path or label explicitly identifies progression.
