dialogue_id,source_label,source_file,candidate_category,final_category,mandatory,reason,script_references,flags,vars,branch_type,confidence,notes
dlg_4c833b7e8b0f1052,MtChimney_Text_ShelbyDefeat,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_5cb2b102ddef9731,MtChimney_Text_ShelbyPostBattle,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_ea4f8d5344dd4e95,MtChimney_Text_ShelbyRegister,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_4d9f0c9f1519c9a0,MtChimney_Text_ShelbyRematchIntro,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_e84b07c7e08982ab,MtChimney_Text_ShelbyRematchDefeat,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_d5335663f341f9d5,MtChimney_Text_ShelbyPostRematch,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_b4796cc7b0c88e45,MtChimney_Text_MelissaIntro,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_8acb911c596d697b,MtChimney_Text_MelissaDefeat,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_04e32c2ed7d58eb7,MtChimney_Text_MelissaPostBattle,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_daccf8f2a49a4aa8,MtChimney_Text_SheilaIntro,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_c877085585a46eef,MtChimney_Text_SheilaDefeat,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_3f84d4fb6ff19c9b,MtChimney_Text_SheilaPostBattle,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_d812ca0fbb1a7936,MtChimney_Text_ShirleyIntro,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_f0711698868fc168,MtChimney_Text_ShirleyDefeat,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_51e2d3da1f7bfdb6,MtChimney_Text_ShirleyPostBattle,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_cd7bf46f72e96a93,MtChimney_Text_SawyerIntro,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_8363de9efe8cc8ff,MtChimney_Text_SawyerDefeat,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_17ebdcbdf1abaa9a,MtChimney_Text_SawyerPostBattle,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_7346074e0447b18c,MtChimney_Text_SawyerRegister,data/maps/MtChimney/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_eb942cdd3b08db03,MtChimney_Text_SawyerRematchIntro,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_ee14859bee3bebeb,MtChimney_Text_SawyerRematchDefeat,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_7c8fa46c1923a6dd,MtChimney_Text_SawyerPostRematch,data/maps/MtChimney/scripts.inc,main_story,optional_npc,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,high,
dlg_7476af84e7c6e5d6,MtChimney_CableCarStation_Text_CableCarReadyGetOn,data/maps/MtChimney_CableCarStation/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_e42d1c0db427842d,MtChimney_CableCarStation_Text_StepThisWay,data/maps/MtChimney_CableCarStation/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_61912d9164ce549c,MtChimney_CableCarStation_Text_RideAnotherTime,data/maps/MtChimney_CableCarStation/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_d918d79168cfccf1,MtPyre_Summit_Text_ArchieWeGotTheOrbLetsGo,data/maps/MtPyre_Summit/scripts.inc,optional_npc,main_story,yes,Resolved source reference,MtPyre_Summit_EventScript_TeamAquaExits,,,mandatory,high,
dlg_3e6adbb836d10aa0,MtPyre_Summit_Text_BothOrbsTakenMagmaLeftThis,data/maps/MtPyre_Summit/scripts.inc,optional_npc,main_story,yes,Resolved source reference,MtPyre_Summit_EventScript_TeamAquaExits,,,mandatory,high,
dlg_735f1ef23f4ce480,MtPyre_Summit_Text_ThoseTwoMenReturnedOrbs,data/maps/MtPyre_Summit/scripts.inc,optional_npc,main_story,yes,Resolved source reference,MtPyre_Summit_EventScript_OldLadyOrbsReturned,,,mandatory,high,
dlg_99952122a38c4d6b,MtPyre_Summit_Text_SuperAncientPokemonTaughtUs,data/maps/MtPyre_Summit/scripts.inc,optional_npc,main_story,yes,Resolved source reference,MtPyre_Summit_EventScript_OldLadyAfterOrbsReturned,,,mandatory,high,
dlg_e5b724b2524196f4,MtPyre_Summit_Text_MaxieSilence,data/maps/MtPyre_Summit/scripts.inc,optional_npc,main_story,yes,Resolved source reference,MtPyre_Summit_EventScript_ArchieMaxieReturnOrbs,,,mandatory,high,
dlg_c4cce4dd46dea55a,PacifidlogTown_Text_SkyPillarTooScary,data/maps/PacifidlogTown/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_f7f989a1a6ff5a66,PetalburgCity_Gym_Text_DadYoureHereWithYourPokemon,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_Norman,,,mandatory,high,
dlg_494a02b492be76e5,PetalburgCity_Gym_Text_WallyIdLikeAPokemon,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_20ec25c2eaea2190,PetalburgCity_Gym_Text_DadOhYoureWallyRight,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_f98cda4ae5188207,PetalburgCity_Gym_Text_WallyIveNeverCaughtAPokemon,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_28c0bea6f705559a,PetalburgCity_Gym_Text_DadHmISee,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_c91c18103becdb2f,PetalburgCity_Gym_Text_DadPlayerGoWithWally,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_eead62b58595e8b5,PetalburgCity_Gym_Text_IllLoanYouMyZigzagoon,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_16e7448d926be3cf,PetalburgCity_Gym_Text_WallyThankYouAndDadGivesPokeBall,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_31f4283f58f635f0,PetalburgCity_Gym_Text_WallyOhWowThankYou,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_e60a3d620dc03986,PetalburgCity_Gym_Text_WouldYouReallyComeWithMe,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_BeginWallyTutorial,,,mandatory,high,
dlg_33f6361195064148,PetalburgCity_Gym_Text_DadSoDidItWorkOut,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,,,mandatory,high,
dlg_5a8bd4e5faf57436,PetalburgCity_Gym_Text_WallyThankYouBye,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,,,mandatory,high,
dlg_01331361d491fc05,PetalburgCity_Gym_Text_DadGoCollectBadges,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_ReturnFromWallyTutorial,,,mandatory,high,
dlg_2833d41c93d5f47b,PetalburgCity_Gym_Text_NormanGoToRustboro,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanNoBadges,,,mandatory,high,
dlg_52b66c5569e850e3,PetalburgCity_Gym_Text_NormanGoToDewford,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanOneBadge,,,mandatory,high,
dlg_341cabcfb47a1d38,PetalburgCity_Gym_Text_YouHaveGottenStronger,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanTwoBadges,,,mandatory,high,
dlg_b1dbf403a97f2f0c,PetalburgCity_Gym_Text_NormanIntro,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanBattle,,,mandatory,high,
dlg_02937a0c67770c8c,PetalburgCity_Gym_Text_ReceivedBalanceBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanBattle,,,mandatory,high,
dlg_1349dbfc0225bf7b,PetalburgCity_Gym_Text_ExplainBalanceBadgeTakeThis,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanBattle,,,mandatory,high,
dlg_5ffaf85215a0f479,PetalburgCity_Gym_Text_ExplainFacade,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_GiveFacade,,,mandatory,high,
dlg_189afa7d715ce58f,PetalburgCity_Gym_Text_DadHappyAndSad,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanBattle,,,mandatory,high,
dlg_ca804248caf18a66,PetalburgCity_Gym_Text_PleaseComeWithMe,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_WallysDadArrives,,,mandatory,high,
dlg_258c92ca2f19d536,PetalburgCity_Gym_Text_LetMeBorrowPlayer,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_WallysDadArrives,,,mandatory,high,
dlg_a4dd4d5adc4061ee,PetalburgCity_Gym_Text_DadGoingToKeepTraining,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,main_story,yes,Resolved source reference,PetalburgCity_Gym_EventScript_NormanPostBattle,,,mandatory,high,
dlg_d038215dadb1f46d,PetalburgCity_Gym_Text_RandallPostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_aaffd3fe4be93bdc,PetalburgCity_Gym_Text_ParkerPostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_9263459ef1844c7d,PetalburgCity_Gym_Text_GeorgePostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_2286d333d258c698,PetalburgCity_Gym_Text_BerkePostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_53d1fa360954826e,PetalburgCity_Gym_Text_MaryPostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_32cd10dd7c21b76c,PetalburgCity_Gym_Text_AlexiaPostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_231ecaf81311c515,PetalburgCity_Gym_Text_JodyPostBadge,data/maps/PetalburgCity_Gym/scripts.inc,optional_npc,trainer,no,Optional trainer dialogue after earning a badge.,,,,excluded,high,
dlg_37eca4879919da3d,PetalburgCity_Gym_Text_EnterGymLeadersRoom,data/maps/PetalburgCity_Gym/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_3f86ce75f3c4dfcd,PetalburgCity_House2_Text_NormanBecameGymLeader,data/maps/PetalburgCity_House2/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_336e8108b12b0684,PetalburgWoods_Text_NoOneCrossesTeamAqua,data/maps/PetalburgWoods/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_0a3cb3b6b3608ab9,PetalburgWoods_Text_TeamAquaAfterSomethingInRustboro,data/maps/PetalburgWoods/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_a3524918d5d08235,Route101_Text_HelpMe,data/maps/Route101/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route101_EventScript_StartBirchRescue,,,mandatory,high,
dlg_45ae69cb30f2cd90,Route101_Text_PleaseHelp,data/maps/Route101/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route101_EventScript_StartBirchRescue,,,mandatory,high,
dlg_df2e8d10a02d0a58,Route101_Text_YouSavedMe,data/maps/Route101/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route101_EventScript_BirchsBag,,,mandatory,high,
dlg_302bf4be4220a361,Route103_Text_MayRoute103Pokemon,data/maps/Route103/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route103_EventScript_RivalMay,,,mandatory,high,
dlg_31e833de1ea33667,Route103_Text_MayLetsBattle,data/maps/Route103/scripts.inc,battle,main_story,yes,Resolved source reference,Route103_EventScript_RivalMay,,,mandatory,high,
dlg_1ba2a80d63962ccb,Route103_Text_MayTimeToHeadBack,data/maps/Route103/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route103_EventScript_AfterMayBattle,,,mandatory,high,
dlg_1d2c85c3dd45b39f,Route103_Text_BrendanRoute103Pokemon,data/maps/Route103/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route103_EventScript_RivalBrendan,,,mandatory,high,
dlg_a2a36d33d4e71a0c,Route103_Text_BrendanLetsBattle,data/maps/Route103/scripts.inc,battle,main_story,yes,Resolved source reference,Route103_EventScript_RivalBrendan,,,mandatory,high,
dlg_5ba654e578399a89,Route103_Text_BrendanTimeToHeadBack,data/maps/Route103/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route103_EventScript_AfterBrendanBattle,,,mandatory,high,
dlg_59680c8db999e859,Route104_MrBrineysHouse_Text_WaitUpPeeko,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route104_MrBrineysHouse_EventScript_SailingIntro,,,mandatory,high,
dlg_8b8f8c1d77b9c2c7,Route104_MrBrineysHouse_Text_ItsYouLetsSailToDewford,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route104_MrBrineysHouse_EventScript_SailingIntro,,,mandatory,high,
dlg_7eaad53685c1854a,Route104_MrBrineysHouse_Text_SetSailForDewford,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route104_MrBrineysHouse_EventScript_SailToDewford,,,mandatory,high,
dlg_5a21047689f2dce8,Route104_MrBrineysHouse_Text_NeedToMakeDeliveriesSailToDewford,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route104_MrBrineysHouse_EventScript_SailBothDeliveries,,,mandatory,high,
dlg_4fedb8a481fa3e6c,Route104_MrBrineysHouse_Text_NeedToDeliverPackageSailToDewford,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route104_MrBrineysHouse_EventScript_SailDeliverPackage,,,mandatory,high,
dlg_04c7cae5fe4d0a1a,Route104_MrBrineysHouse_Text_WhereAreWeBound,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,optional_interaction,no,Repeatable or optional transport interaction.,,,,excluded,high,
dlg_f5e6d44aaa15637e,Route104_MrBrineysHouse_Text_Peeko,data/maps/Route104_MrBrineysHouse/scripts.inc,optional_npc,optional_interaction,no,Repeatable or optional transport interaction.,,,,excluded,high,
dlg_28a099c0293fe293,Route110_Text_MayLetsBattle,data/maps/Route110/scripts.inc,battle,main_story,yes,Resolved source reference,Route110_EventScript_MayBattle,,,mandatory,high,
dlg_1d20082a3ecc7ddc,Route110_Text_MayTakeThis,data/maps/Route110/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route110_EventScript_MayDefeated,,,mandatory,high,
dlg_871ba96348530430,Route110_Text_MayExplainItemfinder,data/maps/Route110/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route110_EventScript_MayDefeated,,,mandatory,high,
dlg_fd31a8d537ec357f,Route110_Text_BrendanLetsBattle,data/maps/Route110/scripts.inc,battle,main_story,yes,Resolved source reference,Route110_EventScript_BrendanBattle,,,mandatory,high,
dlg_d3ccced86c75df3a,Route110_Text_BrendanTakeThis,data/maps/Route110/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route110_EventScript_BrendanDefeated,,,mandatory,high,
dlg_d281b79c13882f2a,Route110_Text_BrendanExplainItemfinder,data/maps/Route110/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route110_EventScript_BrendanDefeated,,,mandatory,high,
dlg_8b0efa97a96d7d5f,Route112_Text_MtChimneyCableCarSign,data/maps/Route112/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_7d3d6b9bc5613a10,Route112_Text_MtChimneySign,data/maps/Route112/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_c4b5c2d8733698fe,Route116_Text_DiggingTunnelWhenGoonOrderedMeOut,data/maps/Route116/scripts.inc,optional_npc,optional_npc,no,Voluntary clue or flavor NPC dialogue.,,,,excluded,high,
dlg_3d4e49976b73b276,Route116_Text_GoonHightailedItOutOfTunnel,data/maps/Route116/scripts.inc,optional_npc,optional_npc,no,Voluntary clue or flavor NPC dialogue.,,,,excluded,high,
dlg_6eb88bac7205914f,Route116_Text_ThankYouTokenOfAppreciation,data/maps/Route116/scripts.inc,optional_npc,optional_reward,no,Optional item reward outside required progression.,,,,excluded,high,
dlg_e8dd4df584274110,Route116_Text_NewBallAvailableAtMart,data/maps/Route116/scripts.inc,optional_npc,optional_reward,no,Optional item reward outside required progression.,,,,excluded,high,
dlg_019f94a8aef9ea9b,Route119_Text_MayIntro,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_BattleMay,,,mandatory,high,
dlg_8f9454ec6b2ac0f0,Route119_Text_MayPresentForYou,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_DefeatedMay,,,mandatory,high,
dlg_6be0ed70a0acd49c,Route119_Text_MayExplainFly,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_DefeatedMay,,,mandatory,high,
dlg_83a72594b4c34bcc,Route119_Text_BrendanIntro,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_BattleBrendan,,,mandatory,high,
dlg_558729c3a49c4cf8,Route119_Text_BrendanIllGiveYouThis,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_DefeatedBrendan,,,mandatory,high,
dlg_76bf541ad1e06184,Route119_Text_BrendanExplainFly,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_DefeatedBrendan,,,mandatory,high,
dlg_6f04353d49eb36ad,Route119_Text_ScottWayToGoBeSeeingYou,data/maps/Route119/scripts.inc,optional_npc,main_story,yes,Resolved source reference,Route119_EventScript_RivalExitScottArrive,,,mandatory,high,
dlg_9c569fa2dbb39f53,Route119_Text_StayAwayFromWeatherInstitute,data/maps/Route119/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_d063d7a634fa25c5,Route119_Text_DontGoNearWeatherInstitute,data/maps/Route119/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_650c1f2ef6216e26,Route119_Text_WeatherInstitute,data/maps/Route119/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_0cbfafdf4b32af06,Route119_House_Text_RumorAboutCaveOfOrigin,data/maps/Route119_House/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_c73f5e4346af8ca2,Route119_WeatherInstitute_1F_Text_Grunt1Intro,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_5bef41ad5852edf2,Route119_WeatherInstitute_1F_Text_Grunt1Defeat,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_5d357d932a4db8dc,Route119_WeatherInstitute_1F_Text_Grunt1PostBattle,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_43f56d8bc9285473,Route119_WeatherInstitute_1F_Text_Grunt4Intro,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_7411a92c3001fb84,Route119_WeatherInstitute_1F_Text_Grunt4Defeat,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_d8b9cba78d230c7b,Route119_WeatherInstitute_1F_Text_Grunt4PostBattle,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_534274fb4e9501fa,Route119_WeatherInstitute_1F_Text_EveryoneWentUpstairs,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute bystander dialogue.,,,,excluded,high,
dlg_950ce4df6c0e3440,Route119_WeatherInstitute_1F_Text_WowYoureStrong,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute bystander dialogue.,,,,excluded,high,
dlg_2416410fc73aece1,Route119_WeatherInstitute_1F_Text_ProfStudyingRain,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_ee4466480bb0622d,Route119_WeatherInstitute_1F_Text_NoticingAbnormalWeather,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_3d48e6447e079ccf,Route119_WeatherInstitute_1F_Text_WhatWereAquasUpTo,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_2353cfb220650f85,Route119_WeatherInstitute_1F_Text_TakeRestInBed,data/maps/Route119_WeatherInstitute_1F/scripts.inc,main_story,optional_npc,no,Voluntary Weather Institute NPC or object interaction.,,,,excluded,high,
dlg_1c5b0e95acf54572,Route119_WeatherInstitute_2F_Text_Grunt2Intro,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_1adf8439da602ee7,Route119_WeatherInstitute_2F_Text_Grunt2Defeat,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_1aa05a4dfce303a2,Route119_WeatherInstitute_2F_Text_Grunt2PostBattle,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_9b14a4ab4ef1c286,Route119_WeatherInstitute_2F_Text_Grunt3Intro,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_1806892a0b65f677,Route119_WeatherInstitute_2F_Text_Grunt3Defeat,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_368ba7cc0c0d2f3a,Route119_WeatherInstitute_2F_Text_Grunt3PostBattle,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
dlg_770aceb05e6a4dfd,Route119_WeatherInstitute_2F_Text_Grunt5Intro,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_edefe97f1640f71b,Route119_WeatherInstitute_2F_Text_Grunt5Defeat,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,excluded_candidate,no,Explicit false-positive rule or no mandatory script evidence,,,,excluded,medium,
dlg_436b93fcd5eb2447,Route119_WeatherInstitute_2F_Text_Grunt5PostBattle,data/maps/Route119_WeatherInstitute_2F/scripts.inc,main_story,trainer,no,Optional trainer post-battle dialogue.,,,,excluded,high,
